Row.names	baseMean	log2FoldChange	lfcSE	stat	log2FoldChange.shrunk	lfcSE.shrunk	pvalue	padj	KO1	KO2	KO3	KO4	WT1	WT2	WT3	WT4
2216	Clspn	181.330176175675	0.135142735508115	0.187118026356155	0.722232583037661	0.0668958092349888	0.138243274295629	0.470151493915567	0.699689306948269	139.971741933169	256.695464243469	173.559537532074	214.920673403675	176.458794150787	136.495859810659	174.384215684933	178.155122646637
2217	Clstn1	1527.04950867295	0.685785593834739	0.0909575685326818	7.53962100018461	0.664413530944049	0.0920871299232636	4.7133928600143e-14	3.66330606283778e-12	4307.61203708464	571.902394601259	575.795492758435	634.765709820157	2933.46160802549	2457.91457702526	367.620779011481	367.323471056885
2218	Clstn2	129.666508552131	0.439734021579803	0.272488269501824	1.61377230067095	0.180617293459272	0.217336467463984	0.106576824804917	0.290055433212702	433.839116358304	12.2685332175188	22.281291980469	16.2440043851615	286.579695763684	233.427702284894	16.4958041864126	16.1959202406034
2219	Clta	5420.69803926746	-0.0122480670008196	0.0654032046190501	-0.187270135647941	-0.0091669861133494	0.0621561779811581	0.851448837037829	0.937010202194552	3678.10561655798	6323.9570069687	6521.38235280989	6383.89372336847	4111.62257949841	4148.28721772393	6044.53396259262	6153.80185461967
2220	Cltb	1111.06177530663	0.372710428364209	0.0883943173342077	4.21645236486231	0.34365938236274	0.0895754415091457	2.48175680978154e-05	0.000335717819922347	1513.30705283766	1151.35465579791	1175.04497707526	982.137495902841	1245.82562186157	1136.47639798874	813.007492044621	871.340508944463
2221	Cltc	22756.9799015098	0.275656646859183	0.111468064479914	2.47296522232926	0.225299946453551	0.11285869597472	0.0133997182022719	0.0650162641793168	17572.6827215469	28836.7154611156	28374.6389873383	28691.9098993906	18996.5189071501	18165.8185600185	20798.8525356111	20618.7021399074
2222	Clu	611.656986522909	0.067603569067385	0.243751725612801	0.277346012207409	0.0255656970214605	0.145534407960924	0.781514432074136	0.89916930530403	1985.25365914636	77.3861326028106	117.269957791942	88.7172547189589	1281.64808383203	1094.9341797855	130.7881617637	117.258462541969
2223	Cluap1	122.444463238398	0.218734983107241	0.184845182473753	1.18334154117487	0.11955531564457	0.147603529718181	0.236673815505307	0.4767679877537	157.559814217965	120.797865526338	144.242048084089	97.464026310969	106.140628060624	124.626654609732	116.648901032489	112.075768064976
2224	Cluh	1351.40455322655	-0.234118353363348	0.0852095312520014	-2.74756062993656	-0.207087131508078	0.083324880066702	0.0060040406940422	0.0344921320470791	1127.10229891735	1366.5258537667	1361.50420996445	1257.03603165173	1179.48772932368	1184.94231922586	1753.26833067014	1581.36965229252
2225	Clybl	130.283327057215	-0.159634496944242	0.173990669753862	-0.917488835292552	-0.0869527056887666	0.136024094843249	0.358886540736908	0.608547414675327	96.7343975663785	165.153331774291	118.442657369861	127.452957483575	130.022269374264	116.713851142447	148.462237677713	139.284914069189
2226	Cmah	1785.70326228916	1.65791243764866	0.486755969553554	3.4060443864084	1.10014093668726	0.790861230438964	0.000659114623302663	0.00545673720415323	1655.47730380643	3116.20743724976	2556.48507986433	2796.46783184549	1943.70025136017	1137.46549842215	527.865733965203	551.956961799764
2227	Cmas	610.040603929336	-0.061577445981001	0.0968347312410374	-0.635902482423633	-0.0485042794345989	0.0857917983418881	0.524839984569348	0.741086540642734	557.688458697076	645.513593906371	625.048875031051	619.771244233854	526.722866750845	485.64831280459	690.467232374127	729.464247636777
2228	Cmbl	23.7346496691931	0.394602706960873	0.442880572584259	0.89099123192133	0.0600125553494602	0.180048632705007	0.372933874123872	0.620943131883217	50.5657078187888	12.2685332175188	12.8996953571136	12.4953879885858	49.0900404780385	36.5967160361911	2.3565434552018	13.6045730021069
2229	Cmc1	202.708232376938	-0.159544232056577	0.127635496949065	-1.24999890994466	-0.113089085009197	0.112641813252911	0.211299945529204	0.446067884698053	143.635923659168	249.145597648073	206.395125713818	207.423440610524	160.537699941693	148.365065011585	258.041508344597	248.121498086044
2230	Cmc2	120.044947598945	-0.124273886410766	0.159383542710887	-0.779715924850486	-0.0720804360977009	0.126395172002545	0.435558103186289	0.671830300127612	93.0702158403793	120.797865526338	118.442657369861	138.698806673302	116.754690866686	116.713851142447	136.679520401704	119.201972970841
2231	Cmc4	58.5846599298339	-0.153679991421063	0.214625995638892	-0.716036242318143	-0.0671854782180113	0.146267169538	0.473968970538535	0.703004635459886	85.0090160431811	42.4679995991034	37.5263864934214	41.234780362333	79.6054710454678	81.1062355396667	51.8439560144396	49.8834343410585
2232	Cmip	2153.36823480852	-0.094450784762807	0.0603501691703841	-1.56504589897914	-0.0851397087441566	0.0581131234433098	0.117572147507151	0.308206300006481	1625.43101365324	2321.58397808432	2387.61634064394	2376.62279542901	1643.85297708891	1853.57421221141	2521.50149706593	2496.76306429142
2233	Cmklr1	3593.73372720195	-0.0874248672044201	0.10889847009118	-0.802810793679838	-0.0646790438407158	0.09589875998403	0.422084102545369	0.660362623186664	2873.45130952856	3371.95916816881	4369.47862732776	3793.59979333464	2860.48992623381	3490.5354295059	3934.2492984594	4056.10626505672
2234	Cmpk1	2282.68920040382	-0.254990685822023	0.0671140783595769	-3.79936210188062	-0.234625675950032	0.0670540770737797	0.000145069004409476	0.0015336891282334	1533.82647050326	2358.38957773687	2382.92554233226	2527.8169900909	1769.8949729109	2009.85208069028	2836.10004833537	2842.70792063071
2235	Cmpk2	291.456639603363	0.74231327310386	0.140928627070507	5.2672994020759	0.695211597381364	0.143437362519333	1.38445311166073e-07	3.33726065863482e-06	543.03173179308	274.626397407535	306.074589836969	269.900380553452	303.827547823536	259.144313553569	208.554095785359	166.494060073403
2236	Cmss1	69.5029114686295	-0.0900609795228322	0.2114546255553	-0.425911607685684	-0.0393529949934358	0.13983533338254	0.670172256370047	0.837050133144786	88.6731977691803	55.6802661410466	62.1530776297292	57.4787847474945	75.6251974931944	71.215231205561	70.696303656054	74.5012331067756
2237	Cmtm3	3776.29192514643	0.146865636623818	0.0964839887136315	1.52217625516832	0.123362648515098	0.0913479651793091	0.127964923082368	0.326766661411448	2961.39167095254	4413.84075833348	4622.78173615835	4504.58736988517	2788.84500229289	3371.84337749663	3715.09075712564	3831.95472892676
2238	Cmtm4	931.975616976934	0.228888040826285	0.0611320551332748	3.74415746906077	0.214609560574858	0.0607833465418499	0.000181000115051876	0.0018598922078728	1267.80687719572	856.909858577464	849.03449441366	854.684538419266	1097.2287425767	1075.15217111729	735.241558022962	719.746695492415
2239	Cmtm6	5644.97003524705	-0.0526859942201717	0.0727985065336163	-0.723723558749694	-0.0454360316610301	0.0686828700112895	0.469235466785178	0.698812638027305	4313.47472784624	5986.10047682473	6492.06486336191	6196.46290353968	4980.64897174477	5077.05252469645	6091.66483169665	6022.29098226597
2240	Cmtm7	1248.58812921048	-0.22277999466797	0.0901816645278267	-2.47034689184771	-0.190883427190402	0.089123971891331	0.0134982087367965	0.0653704791694406	778.272198602227	1359.91972049573	1327.49592220478	1448.21546787709	1066.71331200927	1021.74074771312	1425.70879039709	1560.63887438454
2241	Cmtm8	51.9139998759769	0.422606450900275	0.477581758944811	0.884888174611189	0.0574108665767991	0.180817480421152	0.376216946567946	0.62373705530541	146.567269039967	6.60613327097164	15.2450945129525	19.9926207817372	110.120901612897	96.9318424742358	2.3565434552018	17.4915938598517
2242	Cmtr1	1884.15896756738	0.0751426663349661	0.0551071727805725	1.36357324361697	0.0660891009234082	0.0530303381266903	0.172701917908247	0.395631506205975	1862.86998949799	1943.14691499009	2056.91505967066	1954.27868141481	1707.53735392529	1713.12195066711	1889.94785107184	1945.45393930128
2243	Cmtr2	93.4111319458603	-0.279347594889302	0.20247804659899	-1.37964386550287	-0.145504134737995	0.165070464102811	0.167696324368743	0.388604565179754	90.13887045958	73.6111993051125	73.8800734089234	103.711720305262	84.912502448499	98.9100433410569	104.86618375648	117.258462541969
2244	Cmya5	23.1897186003065	0.542666322869282	0.433138968651931	1.25286885305711	0.0946008399894662	0.196511566983782	0.210253438824288	0.444785565734521	63.023925687186	7.54986659539616	9.38159662335536	19.9926207817372	31.8421884181871	32.6403143025488	9.4261738208072	11.6610625732344
2245	Cnbd2	66.0622092301499	0.0541360838977995	0.281387254596494	0.192389964411963	0.0158805670886068	0.153878070373573	0.847436752807259	0.934921620612551	60.8254166515865	64.1738660608673	58.634978895971	86.2181771212418	88.8927760007724	43.520419070065	65.9832167456504	60.2488232950446
2246	Cnbp	6376.48059707581	-0.215790099499288	0.0511482892436734	-4.21891137885866	-0.213008467504235	0.0510528229570891	2.45484733057944e-05	0.000332779726927598	5209.73357802564	6377.7498064609	6311.46912836232	6257.69030468375	5890.80485736462	6471.68413580536	7223.98396192112	7268.7290039828
2247	Cndp2	7700.6015009538	0.241195088253502	0.0901447291737762	2.67564271881652	0.20911818535318	0.0904095283557125	0.00745861093539632	0.0408932136107407	4693.81679100496	10367.8543021278	10726.6830392289	10259.9630774278	4731.21849580231	4767.46408903894	7894.42057492603	8163.39163807374
2248	Cnep1r1	482.557177876669	0.162728156136918	0.0868753089553225	1.87312319338748	0.141800241579728	0.0828380052839379	0.0610513752859048	0.198560191901203	584.07056712427	474.697862185533	483.152226102801	456.08166158338	498.860951884932	487.626513671411	460.704245491952	415.263394969071
2249	Cngb1	21.8203423426703	-0.007573845974471	0.418811870992858	-0.0180841243981839	-0.00101882697305878	0.16692770628932	0.985571742776855	0.994018557666343	32.9776355339927	13.2122665419433	23.4539915583884	8.74677159201003	23.8816413136404	41.5422182032439	16.4958041864126	14.252409811731
2250	Cnih1	1012.5184162356	0.0168185468927298	0.0747833944260455	0.224896810606289	0.0145028773393742	0.0692990813539453	0.822059550513884	0.92217754418787	937.297685510592	1074.91225651953	1054.25692054956	1065.85659542637	867.6996343956	1015.80614511265	1051.01838102	1033.2997113505
2251	Cnih4	852.832665234137	-0.22813992867605	0.0722722711829095	-3.15667302192101	-0.208130946311622	0.0718114149090577	0.00159580181332153	0.0114438331788986	702.057218701444	808.779459031813	858.416091037015	829.693762442095	834.530688126654	900.081394403618	929.65639307711	959.446315053345
2252	Cnksr3	443.497878616444	0.165156039474884	0.101219221603503	1.63166676110033	0.130770077748414	0.0954879550357808	0.102749705841578	0.283551157243897	509.321259913887	439.779729181826	430.380745096427	419.845036416482	524.06935104933	515.321325806907	365.264235556279	344.001345910416
2253	Cnn1	31.0588727915181	-0.35066297752007	0.423825144946659	-0.827376529451087	-0.0586772121442556	0.177878511895763	0.408023679328779	0.648629684357539	61.5582529967863	17.9309331640659	10.5542962012748	6.24769399429288	61.0308611348587	50.444122103939	27.1002497348207	13.6045730021069
2254	Cnn2	3181.68834302256	0.266863658819509	0.0586658743276576	4.54887380232392	0.252610726496031	0.058947332473401	5.39337727429547e-06	8.64558377069564e-05	3811.48183138435	3304.95410213467	3260.10482661599	3147.58823432475	3454.8774433733	3265.02053068829	2657.00274574003	2552.4770299191
2255	Cnn3	840.079040138932	0.243892114411412	0.17213347360602	1.41687789888928	0.147098044725356	0.145628333720031	0.156518629238274	0.372317517240455	2479.18535581105	262.357864190016	254.475808408514	246.15914337514	1495.25609780404	1442.10843191261	265.111138710203	275.978480899882
2256	Cnnm2	331.661250407231	0.280000264924475	0.128791825945206	2.17405307261969	0.214139849412179	0.127425133231712	0.0297011496556154	0.118177953206209	308.524101329132	364.281063227864	411.617551849716	381.109333651866	295.867000718989	325.414042592077	276.893855986212	289.583053901989
2257	Cnnm3	523.568177388883	0.012061432738802	0.0904571184353514	0.133338679668667	0.00976869040090883	0.080841572743658	0.893925538745686	0.95610518005627	546.695913519079	546.421594841797	519.505913018303	483.571515158269	545.297476661455	489.604714538232	544.361538151616	513.086753222316
2258	Cnnm4	775.302508151626	-0.180363016688783	0.0829143854038001	-2.1752922102769	-0.156525133347784	0.0802878787690039	0.0296082259008057	0.117991264435032	613.384020932264	723.843459833606	832.616700322788	832.192840039812	683.280293140266	734.901622024053	903.73441506989	878.466713850328
2259	Cnot1	4101.24330445305	0.0101845766800294	0.0475116178111521	0.214359711355458	0.00993468011509998	0.0459839761333036	0.830266557087138	0.925614042257277	3958.78193676952	4160.92022738771	4144.32030836723	4323.40424405067	3814.42882092867	4058.27907828357	4188.7559916212	4161.05582821582
2260	Cnot10	790.625053527341	0.0592613771701749	0.0703855970571114	0.841953178603995	0.0517534751845151	0.0662097044044287	0.399814162026841	0.642897941938671	831.769251801815	768.198926081559	826.753202433191	774.714055292317	785.440647648616	836.778966665342	757.628720847379	743.716657448508
2261	Cnot11	358.290568087292	-0.0627492519788861	0.103300475157891	-0.607443982062773	-0.0481607924061053	0.0906565706451205	0.543556307713337	0.757094177269016	389.868935646314	345.406396739374	299.038392369452	348.621324881543	383.433018869003	376.847265129427	375.868681104687	347.240529958537
2262	Cnot2	1197.64534256247	-0.084723009008555	0.0575136804593355	-1.47309315508781	-0.0775625085349166	0.0555682679032955	0.140725918870688	0.347921570001484	1113.17840835855	1180.61038885507	1184.42657369861	1190.81047531222	1223.27073839869	1229.45183872934	1226.58086843254	1232.83344871473
2263	Cnot3	950.439815187054	0.129761522196932	0.0646032892582797	2.00859002206767	0.117539030324365	0.0625159623024316	0.0445806303586803	0.159993753997512	1012.04699272098	1006.96345716096	975.686048828957	962.144875121104	895.561549261513	963.383822141895	887.238610883478	900.493165377549
2264	Cnot4	731.839998648798	0.00998733630708822	0.0721224886177147	0.138477422209127	0.00865547030968308	0.0672045624661504	0.889863112161737	0.954945987478001	701.324382356244	726.67465980688	771.636322270978	753.471895711721	703.181660901633	743.803525924748	712.854395198544	741.773147019636
2265	Cnot6	2247.96679278989	-0.00894583419190994	0.0621304083195964	-0.143984796396201	-0.0122739806111637	0.0585349788048688	0.885512475248779	0.953409598741829	2306.23597834389	2268.73491191654	2232.81999635857	2184.19382040479	2102.91119345111	2212.61766953944	2384.82197666422	2291.39879564057
2266	Cnot6l	2229.49299378074	0.00682850176708563	0.0609501519513927	0.112034204156395	0.00622207635757362	0.0581001671569981	0.910796286288406	0.965213748893688	2056.33878463074	2289.49704505388	2406.37953389065	2259.16614833631	2159.96178103369	2220.53047300673	2237.53801071411	2206.53217357981
2267	Cnot7	884.914266618888	0.0224182765711977	0.0766429414088904	0.292502820991643	0.015896368406	0.0704969294359029	0.769902203311149	0.893945522275948	940.961867236591	893.71545823002	890.07897964084	825.945146045519	835.857445977412	929.754407405935	901.377871614689	861.622956800101
2268	Cnot8	743.933159838623	-0.110638225318075	0.0880593693718093	-1.25640492439745	-0.0913983508260107	0.0817980941550729	0.208969197152841	0.44345771320049	755.554271901032	645.513593906371	710.655944219168	712.237115349388	776.153342693311	885.24488790246	695.180319284531	770.925803452722
2269	Cnot9	647.25059854648	-0.168989140590546	0.0779656825314509	-2.16748106479253	-0.148542308214367	0.0753768962431713	0.0301981919713767	0.119488310348946	520.313805091885	693.643993452022	650.848265745278	651.009714205318	565.198844422822	606.318565680679	715.210938653746	775.460661120091
2270	Cnp	1043.9311368656	0.310436083050371	0.0948391412569951	3.27329074194326	0.274698217506675	0.0964251683853666	0.00106303070599085	0.00816794833650485	995.191756781379	1171.17305561083	1286.4514369776	1222.04894528369	975.167020306981	871.397481834712	891.951697793881	938.067700335749
2271	Cnppd1	2401.1521458317	-0.188269808568808	0.0779724773226562	-2.41456748629049	-0.166543461539122	0.0762126836887653	0.0157539042469751	0.0733580494056677	1832.82369934479	2413.1261105535	2598.70226466943	2467.83912774569	1972.88892407684	2359.00453368421	2790.14745095893	2774.68505562017
2272	Cnpy2	607.430284555972	-0.0917261946786864	0.081378068360439	-1.12716112002577	-0.077402635845588	0.0757907645614309	0.259674365610907	0.503944319702523	535.703368341081	620.976527471334	650.848265745278	588.532774262389	578.4664229304	574.667351811541	620.949200445674	689.298365440081
2273	Cnpy3	2019.31725673485	0.010876916752911	0.0756995467382422	0.143685361690761	0.00940598455606255	0.0704514383188057	0.885748930921644	0.95350999710195	1523.56676167046	2214.94211242435	2441.56052122823	2281.65784671576	1630.58539858133	1719.05655326757	2190.40714161007	2152.761718381
2274	Cnpy4	469.620856854481	-0.103391022819005	0.0834809244391308	-1.23849877697978	-0.086895510094937	0.0778961832709792	0.215531175284867	0.451483998370647	402.327153514711	460.541862319165	511.297015972867	477.323821163976	444.463880003862	435.204190700651	504.300299413185	521.508631747429
2275	Cnr2	322.412360255497	-0.418941028571955	0.132141898180269	-3.17038754809192	-0.35626995833652	0.133983881176077	0.00152235744960815	0.0110485070366581	330.509191685127	264.245330838865	243.921512207239	256.155453766008	362.204893256879	349.152452993931	374.690409377086	398.419637918844
2276	Cnrip1	171.397117264881	1.80513330165535	0.301450323489917	5.98816176661269	1.68093436697802	0.339424898841724	2.12225930858913e-09	7.68809417326186e-08	252.095702748744	277.457597380809	209.913224447576	252.406837369432	137.982816478811	143.419562844533	57.7353146524441	40.1658821966964
2277	Cnst	487.763712462207	0.110942866822113	0.0879102506948071	1.26200148384592	0.0879892667357524	0.0812927433083279	0.20694825244006	0.440994414970311	656.621365299054	437.892262532977	411.617551849716	417.345958818764	566.52560227358	608.2967665475	424.177821936324	379.632370439744
2278	Cntd1	13.3370774632757	1.21205213241493	0.5339596239124	2.26993217864312	0.181618428396336	0.312412358366924	0.023211698348058	0.098695895097976	18.3209086299959	30.1994663815846	11.7269957791942	14.9944655863029	5.30703140303119	9.8910043341057	5.8913586380045	10.3653889539862
2279	Cntf	19.1224942206423	0.701508259892191	0.39022586063372	1.79769802737562	0.15319201677369	0.243511783999817	0.0722248742046937	0.223776706161148	19.0537449751958	28.3119997327356	25.7993907142272	19.9926207817372	18.5746099106092	17.8038078013902	11.782717276009	11.6610625732344
2280	Cntln	630.246204442501	0.154955098149093	0.0949311324602019	1.63228957806919	0.126167046041054	0.0899726580971265	0.10261849769244	0.283311004178225	586.26907615987	736.111993051125	687.20195266078	666.004179791621	603.674822094798	602.362163947037	571.461787886436	588.88365994834
2281	Cntnap1	69.7207734344757	0.60279642237521	0.24020105924008	2.50954939283893	0.38268051973431	0.279429673948126	0.0120885308376937	0.0602827843049773	73.2836345199837	75.4986659539615	84.4343696101982	94.9649487132518	74.2984396424366	65.2806286050976	45.9525973764351	44.0529030544412
2282	Cntrl	2197.01426254645	0.00849167824145732	0.0803031693427521	0.105745244066432	0.00752020655561139	0.0742553513825817	0.915784481994655	0.967382223813794	1749.28035599201	2513.1618429425	2393.47983853354	2421.60619218792	2033.9197852117	1951.49515511905	2291.73851018375	2221.43242020116
2283	Cntrob	227.892660636322	0.200649167837054	0.151342233436849	1.32579758657241	0.127871080865482	0.131938413449112	0.184906752645546	0.411674339570571	219.118067214751	266.132797487714	283.7932978565	209.922518208241	226.875592479583	209.689291883041	187.345204688543	220.264515272206
2284	Coa3	357.912025380928	0.100200455233863	0.0990443081508962	1.01167302901652	0.0783680829012678	0.0893037665942661	0.311694415374675	0.561006201089801	375.212208742317	343.518930090525	371.745766200456	394.85426043931	344.957041197027	322.446741291846	365.264235556279	345.297019529664
2285	Coa4	80.2622411415352	-0.447593367279808	0.183375795024796	-2.44085304289634	-0.32219992466213	0.190046292960742	0.0146526160648543	0.0696719126494965	59.3597439611868	76.4423992783861	75.0527729868429	72.4732503337974	71.644923940921	64.291528171687	110.757542394485	112.075768064976
2286	Coa5	2114.89628435565	-0.179834077417664	0.0694038441465799	-2.59112560160007	-0.164765288433056	0.0675460173903409	0.00956625699159055	0.0501749201064038	1679.66090319803	2190.40504598931	2250.41049002737	2116.71872526643	1682.32895476089	1833.7922035432	2522.67976879353	2643.17418326647
2287	Coa6	97.240067878532	-0.25161298243334	0.175861846788677	-1.43074229588689	-0.149312264732781	0.150344860952043	0.152504086449992	0.366306874814516	91.6045431499797	91.5421324691784	89.1251679218759	88.7172547189589	91.546291702288	90.0081394403618	108.400998939283	126.976014686331
2288	Coa7	143.408475033146	-0.202164377459547	0.184783271411431	-1.09406211891019	-0.108378286232028	0.14488778676899	0.273927734924423	0.521400304114323	123.116505993573	139.672532014829	127.824253993217	158.691427455039	103.487112359108	153.310567178638	151.997052860516	189.168348410248
2289	Coa8	314.650349814631	-0.135782572347126	0.123162969187696	-1.10246264151198	-0.0972735954870793	0.107390615604661	0.270260591340142	0.516438954454773	296.065883460734	313.31946370894	270.893602499386	336.125936892957	307.807821375809	272.002619187907	371.155594194283	349.831877197033
2290	Coasy	321.635438917892	-0.25883900436618	0.1074292143948	-2.40939120540297	-0.214635920366113	0.105526078174007	0.0159791594388076	0.0741645822089281	288.004683663536	314.263197033365	275.584400811064	294.891156530624	372.818956062941	318.490339558203	367.620779011481	341.40999867192
2291	Cobl	124.792673214559	0.224475655090401	0.339515891627571	0.661163911987477	0.0536181794823429	0.167234815226144	0.508507201865743	0.729265975925552	402.327153514711	7.54986659539616	11.7269957791942	18.7430819828786	298.520516420504	232.438601851484	8.2479020932063	18.7872674790999
2292	Cobll1	223.309725638514	1.51212400478857	0.290127763493645	5.21192452104534	1.37444308594093	0.328700465964614	1.8689159225432e-07	4.31060751631188e-06	584.80340346947	120.797865526338	126.651554415297	143.696961868736	433.8498171978	314.533937824561	32.9916083728252	29.1526564330861
2293	Cog1	583.096290005202	0.0830434874332703	0.0949547618525224	0.874558429857873	0.0676920096790117	0.0854355119170684	0.381814214847411	0.627684924464296	708.652745808243	509.61599518924	537.096406687094	598.529084653258	606.328337796313	609.285866980911	554.965983700024	540.295899226529
2294	Cog2	491.067530059547	-0.15483428192726	0.0981393312125627	-1.57769856401303	-0.125650587710078	0.091182417597706	0.114634876356963	0.303415362470412	479.274969760694	498.291195296146	430.380745096427	462.329355577673	480.286341974323	488.615614104821	523.1526470548	566.209371611495
2295	Cog3	737.190134134686	0.0932935703858178	0.08860600839799	1.05290343253894	0.0766557664086359	0.0810311538289127	0.292385252764655	0.540268761011694	806.852816065021	751.211726241917	715.346742530846	772.2149776946	685.933808841781	701.272207288094	683.397602008522	781.291192406708
2296	Cog4	522.688274650689	0.046195279394361	0.0945916065864607	0.488365522707732	0.0366688275236806	0.0840527010242695	0.625290958169323	0.810054676993979	592.131766921469	497.347461971722	487.843024414479	526.055834319461	549.277750213728	494.550216705285	536.11363605841	498.18650660096
2297	Cog5	958.872668095492	-0.143081029805853	0.0753583112769481	-1.89867616963998	-0.125691843672526	0.0720303260696294	0.0576070666674597	0.190351204056558	954.152921450188	856.909858577464	942.850460647213	890.921163586165	948.631863291825	1019.7625468463	1038.05739201639	1019.69513834839
2298	Cog6	463.205256918691	0.0289150088337354	0.0879020183510201	0.328945903361044	0.0200774292017307	0.0794620803518757	0.742196577361863	0.878523990039554	478.542133415494	450.160795750496	465.56173243401	458.580739181097	473.652552720534	492.572015838464	471.30869104036	415.263394969071
2299	Cog7	712.689708365888	-0.0951969352864391	0.0880761567173384	-1.08084797105706	-0.0783455896074146	0.0813617615302642	0.279764745632698	0.526442127365183	642.697474740257	768.198926081559	723.555639576282	644.762020211025	745.637912125882	689.403002087167	736.419829750562	750.842862354374
2300	Cog8	424.700909869675	-0.0874592725619777	0.098227299445524	-0.89037643359504	-0.0688479253302315	0.0879327193232722	0.373263792107275	0.62116985076352	485.870496867492	365.224796552289	399.890556070522	362.366251668987	452.424427108409	492.572015838464	406.50374602231	432.754988828923
2301	Coil	107.254404298638	-0.155731625148199	0.205931786071733	-0.756229177238102	-0.0724668265732639	0.143907357519497	0.449511802121246	0.682597910053625	128.246360409972	102.866932362273	80.91627087644	89.9667935178175	115.427933015928	101.877344641289	107.222727211682	131.5108723537
2302	Col11a2	102.096361231425	-0.333381013790358	0.15839784811447	-2.10470671009011	-0.236325372449038	0.155765782276983	0.0353168460332395	0.134632352416844	83.5433433527815	100.035732388999	86.779768766037	96.2144875121104	103.487112359108	113.746549842215	113.114085849686	119.849809780465
2303	Col12a1	293.420156033152	0.0407492475642162	0.28792642992922	0.141526596131635	0.0122845877523947	0.152835289248223	0.887453950822014	0.954197154803514	960.748448556987	17.9309331640659	36.353686915502	26.2403147760301	677.973261737234	553.896242709919	35.348151828027	38.8702085774482
2304	Col13a1	221.2084082969	0.00264979622736449	0.328797324287896	0.00805905654221297	0.000861194984721907	0.157951939336874	0.99356987281481	0.996600707780769	752.622926520233	24.5370664350375	35.1809873375826	42.4843191611916	437.830090750073	369.923562095553	56.5570429248432	50.5312711506826
2305	Col14a1	7767.98971628011	-0.67822379085634	0.205380954105439	-3.30227208170506	-0.534822992074361	0.239819732995248	0.000959049928807637	0.00750387814949917	3807.08481331316	7548.92286207173	6227.03475875212	6933.69079486624	10981.5747307223	9918.69914624119	8435.24729789484	8291.66332637932
2306	Col15a1	323.301669039772	-0.903691821005152	0.181567203882597	-4.97717540216947	-0.835896376676913	0.184169085275454	6.45188516604222e-07	1.33235065006965e-05	302.661410567533	177.42186499181	191.150031200865	214.920673403675	359.551377555363	465.866304136378	439.495354395136	435.346336067419
2307	Col16a1	166.229442689347	0.625412667228991	0.23417786087589	2.67067375579303	0.441899715576619	0.260672503825129	0.00756991813462179	0.0414326206395177	467.549588237496	50.0178661944995	82.0889704543594	51.2310907532016	360.878135406121	238.373204451947	38.8829670108297	40.8137190063206
2308	Col17a1	27.9361743650313	0.182094621753564	0.419659083968097	0.433910830743288	0.0303821953189107	0.169246825513135	0.664353194459852	0.83461772231792	78.4134889363826	6.60613327097164	3.51809873375826	11.2458491897272	57.0505875825853	49.4550216705285	9.4261738208072	7.77404171548963
2309	Col18a1	306.419099952843	-0.402637341536254	0.337122542787591	-1.19433526517371	-0.106703467589868	0.190515268195971	0.232346848141161	0.472355101547598	895.526013834201	47.186666221226	76.2254725647623	53.7301683509188	555.911539467517	569.721849644488	126.075074853296	126.976014686331
2310	Col1a1	994.161660709101	0.207826397011672	0.212103812366366	0.97983338768421	0.0962842439048511	0.151971482786265	0.327168368371256	0.576874351160867	2853.66472820817	203.846398075696	375.263864934214	303.637928122634	1811.02446628439	1787.3044831729	313.420279541839	305.131137332968
2311	Col1a2	1259.29836862798	0.135982173895965	0.181426003903856	0.749518652067249	0.0719777835191178	0.133670902036632	0.453544660838936	0.685748654347758	3612.8831818352	305.769597113544	411.617551849716	348.621324881543	2336.42057518448	2250.20348600905	412.395104660315	396.476127489971
2312	Col20a1	90.3354229604321	0.424105849537684	0.201610854427704	2.10358639043299	0.258287254668007	0.205277166845463	0.0354145421494263	0.134924565812312	89.4060341143802	114.191732255367	97.3340649673118	112.458491897272	74.2984396424366	92.9754407405935	76.5876622940585	65.4315177720377
2313	Col23a1	211.239221449808	0.316480347810704	0.154828658874631	2.04406826301432	0.225874757188335	0.149346432105432	0.0409468039191197	0.150545244684287	570.146676565474	56.6239994654712	45.7352835388574	62.4769399429288	432.523059347042	428.280487666777	43.5960539212333	50.5312711506826
2314	Col27a1	224.58938720801	-0.0322838081044218	0.214821763949458	-0.15028183136983	-0.0140675814896981	0.13826551456313	0.880542266661954	0.951390981594473	355.425627421921	150.053598583499	204.049726557979	126.203418684716	348.937314749301	239.362304885358	180.275574322938	192.407532458368
2315	Col3a1	1757.87820419638	0.211358824424717	0.183694427024096	1.15060009086172	0.119496976953517	0.14607060422321	0.24989679560704	0.493988223050008	4709.20635425416	461.48559564359	769.290923115139	618.521705434995	2922.84754521943	3338.21396276067	615.05784180767	628.401705335412
2316	Col4a1	5491.59529019631	0.0542744575412443	0.218099292287936	0.248852057115302	0.0235140519416231	0.138842376608165	0.803475221663358	0.912402925937386	18268.1444131415	711.574926616088	942.850460647213	815.94883565465	10691.0147614063	10350.9360356416	1084.00998939283	1068.2828990702
2317	Col4a2	4079.25896420746	0.251214135948031	0.156852833813833	1.60159131231378	0.168004319955354	0.139765182647026	0.109246013197759	0.294507225824693	13020.3033451655	678.54426026123	749.355030290509	802.203908867206	8450.12075147641	7415.28594927904	789.442057492603	728.816410827153
