baseMean	log2FoldChange	lfcSE	stat	log2FoldChange.shrunk	lfcSE.shrunk	pvalue	padj
Tomm7	677.857775048072	-0.0131612075845893	0.0746603073032769	-0.176281186884582	-0.011176028621447	0.0690009658927741	0.8600730412765	0.941411461363079
Recql	437.709761916971	-0.0131508496971845	0.0988423038115203	-0.133048797833178	-0.0101797082630755	0.0872962088253081	0.89415478842998	0.956159195692716
Nipal3	985.820209900816	-0.0130032305848513	0.134686923408377	-0.0965441206599166	-0.011061933402907	0.106958626001116	0.923088434338006	0.970159783948742
Nub1	1521.41158974813	-0.0128598437635368	0.0923287651343821	-0.139283177293876	-0.0106882985987564	0.0819777216766932	0.889226382875265	0.954622887665262
Capns1	5360.45913578477	-0.0128536773914432	0.0406890130760195	-0.315900446330035	-0.0122334352551826	0.039807016746196	0.752078073137765	0.883695181410912
Coq5	285.295973607795	-0.0128143412293223	0.124243873024829	-0.10313861695829	-0.00867685690542143	0.10269340854735	0.917852956535433	0.968052168320618
Tdp2	333.20346471058	-0.0128009157409941	0.0945260405663283	-0.135422108704657	-0.0100359269662442	0.0840039434535193	0.89227814492612	0.955337965558502
Rab5a	1957.22250042035	-0.0127741283939984	0.0569224244471293	-0.224412935992621	-0.0118832966757058	0.0543629893245554	0.822436005899503	0.922271635699493
Scpep1	6060.66564639258	-0.0127668725690227	0.0972411175127894	-0.131290886978377	-0.00978135522012215	0.0871842364186667	0.895545200528413	0.957006393070125
Trappc11	773.405501193408	-0.0126395412448192	0.084603196576843	-0.149397915873534	-0.0103735950449476	0.0765091904761992	0.881239656168303	0.951664619006511
Exoc2	1255.62762726238	-0.0125985093333553	0.0756820235986662	-0.16646633816458	-0.00849215357826363	0.0701636171397682	0.867789971786699	0.945456793853282
Dpp9	1229.01197040954	-0.0125233289242974	0.0692756543379094	-0.180775324953434	-0.0111645147206506	0.0645617674149941	0.85654393182261	0.939151793920413
Scaf8	1235.12727510916	-0.0124518719508525	0.0605960632376273	-0.205489784080898	-0.011172314639159	0.0575292546433955	0.837189478922591	0.929162854172783
Polg2	141.777683115473	-0.0123994538553601	0.14175398021472	-0.0874716451458939	-0.00764498289215404	0.111672041052212	0.930296622919281	0.972458745705646
Skp1	1586.16877540645	-0.0123745084539135	0.0612835253707121	-0.20192226832674	-0.0111289205933658	0.0579784722715406	0.839977493029876	0.930534845422869
Tlr3	411.751442665427	-0.0123739891257642	0.160531113187843	-0.0770815630692407	-0.00697712422404701	0.119010243092428	0.938558659897042	0.975503930111053
Ocln	184.738406489726	-0.0123375434328912	0.311763275732128	-0.0395734340547917	-0.00311500408092123	0.15599980299001	0.968433207395781	0.986742874330187
Sap30l	237.227986304416	-0.0122884015981109	0.119582151264362	-0.102761168520415	-0.00855221203167057	0.0996606515466831	0.91815252508525	0.968208862897233
Nelfb	673.279292067766	-0.012248889388606	0.0825946426571203	-0.148301257739627	-0.0100643214348262	0.0748636347743596	0.882105022803664	0.951957823145181
Clta	5420.69803926746	-0.0122480670008196	0.0654032046190501	-0.187270135647941	-0.0091669861133494	0.0621561779811581	0.851448837037829	0.937010202194552
Pcgf1	80.0704974311127	-0.0121999586708845	0.242765550832329	-0.050254076944017	-0.0042521733655993	0.145424052591326	0.959919918787396	0.984130289352997
Hnrnpu	8628.91125190158	-0.0121965940563873	0.0425665493589491	-0.286530015706407	-0.011530422327837	0.0413158651945709	0.774472207499209	0.895891879014794
Rnf187	2095.86067573406	-0.0121749354594945	0.0516947739109734	-0.235515788896991	-0.0113348275555121	0.0496107329368887	0.813808425695084	0.917717134287176
Krba1	181.527360682908	-0.0120688945258663	0.181799733722153	-0.066385655681495	-0.00605517951061275	0.127388938602612	0.947070790117531	0.978197515162665
Ap1m2	40.9241701163015	-0.0120363884188579	0.41784135970955	-0.0288061201677705	-0.00191960264444306	0.166164792224801	0.977019219718862	0.989926048423716
Map7d3	50.9569408532759	-0.011817894961253	0.304542353250657	-0.0388054234004234	-0.00295229944718619	0.156701378760036	0.969045520844851	0.986742874330187
Haus2	298.701225301916	-0.0118158415599986	0.144051430132988	-0.0820251596883854	-0.00787943933869582	0.112895122526968	0.934626706328135	0.974284903426435
Cdc42	15830.5018949324	-0.0117418349716816	0.0573417009572547	-0.204769561691841	-0.0105595791973572	0.055106902851683	0.837752169326878	0.929318410221379
Uqcc2	317.04546678548	-0.0117075418393297	0.101671955541888	-0.11515015892958	-0.00556849950899165	0.0888142070903118	0.908326103207559	0.963874706965191
Gbf1	1329.99321604147	-0.0115605469610587	0.0667581229307018	-0.173170641317448	-0.0101736659077814	0.0624259243514775	0.862517299809163	0.942488075606714
Rps6kb2	385.274877732821	-0.0114785962089674	0.0953226454834956	-0.12041835547834	-0.00905065803026381	0.084142930691673	0.904151751634125	0.961349976200648
Ranbp9	1365.97530705123	-0.0114206832502533	0.0612849600142557	-0.186353768487353	-0.0101086973673218	0.0581015331355142	0.852167344704301	0.937011883928435
Supt5	3139.55906208796	-0.0114162568209803	0.053061469105403	-0.215151540533164	-0.0105463751630465	0.050954659930212	0.829649171160755	0.925478173090086
Slc35f6	2179.82741557302	-0.0114145130396903	0.0978097998899373	-0.116701118421004	-0.0088170807958356	0.0873012111197021	0.907096903961689	0.963283429645967
Ralb	1922.15058722993	-0.0113886786366828	0.0595598399980666	-0.191214056939247	-0.0102377134307976	0.0566816770997039	0.848357890963618	0.935213753435695
Etfdh	649.556705723879	-0.0113556462684092	0.0868478587322118	-0.130753324655055	-0.00921240507966801	0.0784926375904432	0.895970447429112	0.957254437876442
Slc31a1	1566.5759659832	-0.0113347716398699	0.0710745495712902	-0.159477220865125	-0.0142035283615478	0.0661476384822769	0.873292903744438	0.947232970150102
Ercc1	219.585379862755	-0.0113003911984323	0.134641934140151	-0.0839292102464125	-0.00730460300105075	0.107569588522685	0.933112715070989	0.973973421623829
Elavl1	1277.0333516667	-0.0112709544086467	0.0599843532047529	-0.187898240232315	-0.0101469422046588	0.0569059298556502	0.850956422259879	0.936870291814963
Acot2	159.836983434978	-0.0112468231592103	0.137970306197933	-0.081516258600423	-0.0071294824939112	0.109979924317921	0.935031395414244	0.974389941068769
Rasgrf1	9.17804054832443	-0.0112403531961732	0.626353767443814	-0.0179456942392887	-0.000708301316984872	0.175675176551238	0.985682176141991	0.994018557666343
Zfp790	137.767992580161	-0.0111145300930783	0.144044132268065	-0.0771605890366586	-0.00674110579219513	0.112875341253556	0.938495793529913	0.975503930111053
Bltp3b	1264.19689787017	-0.0111134564523432	0.0664852008634226	-0.167156845553841	-0.00994676801263894	0.0626885923731138	0.867246638864435	0.945441524063124
Saal1	166.122080207581	-0.0110926801235735	0.136762242005885	-0.0811092298640161	-0.00891310501110038	0.110057730162948	0.935355085504887	0.974501279784042
Creb3l3	28.2025313267482	-0.0110370707107063	0.351500060527316	-0.0313999112664408	-0.00217151339254543	0.162286417021389	0.974950611916731	0.989165951162323
Cox6a1	1969.36404164703	-0.0109937718718293	0.067774866985194	-0.162210157848499	-0.0152649585380831	0.0638165474495018	0.87114036093147	0.946744322327217
Pnpla2	1449.77129936902	-0.0109804096999737	0.0930629517387143	-0.117989054664874	-0.00861096388461777	0.082062416280863	0.906076330414041	0.962598199091183
Hnrnpm	4212.03594221336	-0.010947488711592	0.0404513241659897	-0.270633630352115	-0.0158313295755169	0.0394899668832849	0.786672827457159	0.901625912888605
Tor1aip1	4496.0862821153	-0.0109230998450052	0.0595815733743273	-0.183330167808422	-0.0127019858841272	0.056850980407781	0.854538965026584	0.937996035906951
Txndc17	937.646808874521	-0.0109091166416028	0.0707318086343855	-0.154232117801374	-0.00943478283908116	0.0657961320791294	0.877426718817875	0.949767642930847
Zfr	1875.90321198369	-0.0108749911442904	0.0800664990270618	-0.135824486850795	-0.00956356724842857	0.0728671795111662	0.891960032739145	0.955337965558502
Bub3	888.647978432839	-0.0108698676261131	0.0826153303450235	-0.1315720409362	-0.00894111990108841	0.074761501692156	0.89532280133377	0.956900660057975
Pcgf5	612.187926899148	-0.0108020848352699	0.0819291371029661	-0.131846681378984	-0.00896517754634919	0.0747782800768411	0.895105562421146	0.956888440520905
Ddb1	4791.88120878877	-0.0107401009030221	0.0515649199666144	-0.208283090713139	-0.00992027691649877	0.0493917265604236	0.835007933785779	0.927674065916038
Exoc1	887.128452880466	-0.010592901958503	0.0786426915293122	-0.134696584673157	-0.00956689841561504	0.0723037187435234	0.892851773617622	0.955457336634696
Txnl4a	1696.92186325914	-0.0105896619049396	0.0756100652178112	-0.140056246141751	-0.00918936948042562	0.070434130315751	0.888615550290754	0.954622887665262
Srsf3	5550.30811265214	-0.0105393160991089	0.0412356224192895	-0.255587656515614	-0.00997408906811108	0.0402836408585189	0.798269250575695	0.909955988389575
Dap	1347.06774210471	-0.0104716532867861	0.0760945924110036	-0.137613632651141	-0.0105392768785833	0.0705220666760695	0.890545780745018	0.955198987309645
Maml3	479.260040407773	-0.0104205102651615	0.0936281600805272	-0.111296753628385	-0.00835052046804119	0.0833943648712256	0.911381029642891	0.96551427708719
Mrtfa	2408.60046186308	-0.010305170443963	0.145958627396504	-0.0706033663633223	-0.00571797965208489	0.114704957443055	0.943713431131002	0.976966425773479
Lrrc41	636.549919403348	-0.0103050173990081	0.0958400702478242	-0.107523057655961	-0.00808320756569592	0.0845543932552562	0.914374033993971	0.966752227000273
Ndufs8	851.851876290636	-0.0102144908835076	0.0823760716699137	-0.123998276155213	-0.00837421375356146	0.0746777280396142	0.901316639959009	0.959598162344325
Arl5b	4611.50894898791	-0.0101862039896529	0.0967797485033161	-0.105251399669672	-0.00887601996820627	0.086605166664324	0.916176326139325	0.967636732532589
Slu7	1072.93551794043	-0.0101621223938203	0.0585897394068603	-0.173445427419505	-0.00913335060190907	0.0558341442257697	0.862301320245351	0.942483714646607
Prmt7	300.159707298818	-0.0101135803198615	0.123781614630403	-0.0817050282472032	-0.00680107131850243	0.103196059045191	0.934881279768462	0.974312680353576
Ap1s3	75.3313259350679	-0.0100564880740079	0.228301737226436	-0.0440491088512113	-0.00381901626073591	0.141583539557721	0.964865258628008	0.985808088443685
Hpcal1	1951.1930774998	-0.0100483368732063	0.060210285751556	-0.166887380582589	-0.00990373785672263	0.0569715052458548	0.867458662733102	0.945441524063124
Manf	1607.01981636178	-0.00985200151414829	0.0849014304354894	-0.116040465556515	-0.00721549223679936	0.0766671185686514	0.907620471525402	0.96362849525476
Qsox1	1135.61180328656	-0.00984305858555699	0.0919767765733272	-0.107016781325335	-0.00785656674814104	0.0815935701728879	0.914775666636858	0.966953758740878
Endov	268.636387393967	-0.00982972192418519	0.146637359228943	-0.0670342263108964	-0.00601361618205534	0.113401277033837	0.946554455813581	0.978177289477212
Zfp64	418.359264075494	-0.0098220476304658	0.127532215978261	-0.0770162076705389	-0.00647484579743135	0.105251201818635	0.938610651406759	0.975503930111053
Clec4a3	4012.2619080453	-0.0097994716609823	0.0688086301471763	-0.142416316674551	-0.00861615077480103	0.064860359989647	0.886751174907821	0.954001431796803
Chtf8	1716.34240534464	-0.00979254172054148	0.078807351423915	-0.124259241601283	-0.00831963914517453	0.072714453564506	0.901110017619898	0.959547859001708
Sspn	114.887774177736	-0.00978037023276103	0.324889059661539	-0.0301037229229878	-0.0022373548756258	0.157642618690428	0.975984331614907	0.989565391257872
Pnpt1	526.080156231643	-0.00975916694111918	0.079050229648054	-0.123455263628819	-0.00817709269551583	0.0724473167970336	0.901746597674161	0.959667914404435
Ints13	657.806866041554	-0.00968101104480335	0.105652070462173	-0.0916310584587123	-0.00806183925697487	0.091627881909996	0.926991174167582	0.970990036617301
Eif4g1	6702.5392611817	-0.00967974153423587	0.0454060190943095	-0.213181902472683	-0.00925831336434004	0.0439026980848888	0.831185083559529	0.926106167095697
Surf2	368.503261056743	-0.00967734866306834	0.137157568717982	-0.0705564319455569	-0.00603534474914938	0.110628441604839	0.943750786219733	0.976966425773479
Obi1	90.7864207296718	-0.00960131239619534	0.196049896010321	-0.0489738203976905	-0.00436810474960756	0.133081794213769	0.960940159193664	0.984430148705828
Ptprb	6704.36444305349	-0.00960069521348242	0.222753212601043	-0.0431001425361147	-0.00234691010631195	0.139167448766685	0.96562170567902	0.986069579523117
Dennd6a	1156.84132597962	-0.00960061682157463	0.0942581014401119	-0.101854553347592	-0.012190827903503	0.0840844168466222	0.918872123456447	0.968479067059612
Dennd6b	95.5952075063507	-0.00959854184438924	0.175529470033308	-0.054683363668607	-0.0049155629766996	0.12632540084385	0.956390723398869	0.982437891450424
Znrf1	1127.86939541917	-0.0095887774541484	0.0938806295078975	-0.102137975686899	-0.00756853242843585	0.0826919474320188	0.918647158379797	0.968411932516442
Gpx8	40.950136233909	-0.00957029912608784	0.56539530820154	-0.0169267395524202	-0.000767344342722198	0.172755733990722	0.986495060742985	0.994248086998431
Wwox	147.129379893208	-0.00955196654848412	0.154260990416014	-0.0619208169396824	-0.0054857835325079	0.117876702474965	0.950625889785696	0.979617630599496
Supt6	2718.34472457022	-0.00947194537397296	0.0523321483876162	-0.180996684940502	-0.0087172159655921	0.0502490319630659	0.856370178075721	0.939098157959826
Ubxn7	1090.7954232271	-0.00945221894708913	0.0613973331923811	-0.153951620626123	-0.00846860266997156	0.0580930406590257	0.877647881853342	0.949865510750886
Plpp3	934.750910349491	-0.00944633090317148	0.257737572325048	-0.036650965623507	-0.0026579813738375	0.146987043098938	0.970763306112723	0.9875065612397
Inpp5b	981.844781491063	-0.00942923464924515	0.104024056150259	-0.0906447508221076	-0.00683954916981801	0.0894326851919087	0.927774872259179	0.971338373636154
Abcg3	1152.39016665048	-0.00940968789363273	0.101177383180625	-0.0930018903220121	-0.00712954152122823	0.0886754308139417	0.925902059473389	0.970713539133972
Vps51	1006.30646727694	-0.00939348425724966	0.0723297474495728	-0.129870275902714	-0.0080454388580631	0.0675896685229908	0.896669061479246	0.957522195387613
Rab28	535.581158522285	-0.00935531327698996	0.089623371714383	-0.104384750294867	-0.00744949321431628	0.0804868365752142	0.916864024068423	0.967853005780793
Bccip	506.588228892421	-0.0092839830642708	0.0963872534870353	-0.0963196141439963	-0.00722199843476563	0.084742003836873	0.923266733678081	0.970159783948742
Dnajc14	1442.99821859794	-0.00927359746247846	0.0777978800121699	-0.1192011589651	-0.00788997864124983	0.0712767227449292	0.905115988475965	0.962123614148555
Tmem241	187.679292975933	-0.00925381686345127	0.122428908581107	-0.0755852271387419	-0.00574113377474557	0.101665574946499	0.939749089874932	0.975923937515109
Ikbkb	3100.11338382515	-0.00925377026224846	0.0618458796142128	-0.149626302026463	-0.00776638491144022	0.05888691561091	0.881059455769298	0.951618589705212
Tmem183a	865.658550374968	-0.0092310063387634	0.0760439310173606	-0.121390441226085	-0.00786881002483379	0.0701869246074358	0.903381787688258	0.960727453728734
Wdr83	215.385688597203	-0.00919193748001448	0.141544071054195	-0.064940462794058	-0.00566876202389219	0.111652469998817	0.948221403919471	0.978425116597516
Uba1	5308.70398853934	-0.00916565913001638	0.0388330065425861	-0.236027543218032	-0.00905497479718997	0.0379916616492696	0.813411297488936	0.91751134479709
Spg7	870.277839245963	-0.00908333517713757	0.066551557938034	-0.136485688067514	-0.00795966890387388	0.0623539103148835	0.891437337942101	0.955276378521727
Rab35	1573.85073944322	-0.00906662415902902	0.0610014615012765	-0.148629621912244	-0.00770128430674329	0.0577310331778013	0.881845897712026	0.951866267790612
Sumf2	238.274543566297	-0.00900474940921753	0.136073744293921	-0.0661755098747569	-0.00569401540455058	0.108962965254962	0.947238094314688	0.978207547229148
Arhgef6	5155.10233072662	-0.00899419334066374	0.121307129976087	-0.0741439793558445	-0.00603274591346806	0.103026481894161	0.94089582107603	0.97637546605268
Setd1a	1275.08942280117	-0.00898384834850168	0.0632871864217606	-0.141953669556918	-0.0079807557431513	0.0597762214588111	0.887116601329787	0.954155818702066
Cnot6	2247.96679278989	-0.00894583419190994	0.0621304083195964	-0.143984796396201	-0.0122739806111637	0.0585349788048688	0.885512475248779	0.953409598741829
Zfp110	533.125479674452	-0.00890494737213813	0.0903385207827797	-0.0985730925742099	-0.0070773897240532	0.0805324130469118	0.9214772349628	0.969652909218137
Ndufb7	736.72573854367	-0.00887347391298198	0.0919734464988516	-0.0964786495534097	-0.00704702315231813	0.0816620734604653	0.923140430002851	0.970159783948742
Zcchc4	225.839945257571	-0.00886159388907389	0.117739015202283	-0.0752647189536037	-0.00583714027517137	0.0989373134829657	0.940004092029525	0.975923937515109
Insig2	419.352661927329	-0.0087835472507579	0.0963732121078572	-0.0911409618777435	-0.00676568516365644	0.0853873791972934	0.927380585195065	0.971231410742468
Mmd	1155.3018087632	-0.00878284659003708	0.116107340506741	-0.0756441974444086	-0.0110308599245827	0.0983841931586162	0.939702172696874	0.975923937515109
Gclc	959.114785640216	-0.00876443433266019	0.0909202191771589	-0.096396977613776	-0.00547179702900195	0.080690939175336	0.923205292461545	0.970159783948742
Pkdcc	221.235842556222	-0.00876343341777983	0.12150119782096	-0.072126312949551	-0.0056424732905441	0.101369703382915	0.942501386049497	0.976928147828107
Septin5	74.4327164870008	-0.0087457925807417	0.248894376346517	-0.0351385704615744	-0.00298786728012985	0.146630027144433	0.971969245610157	0.987815512220536
Idnk	377.233080272702	-0.00871028873593812	0.118694587923578	-0.0733840429316483	-0.0060896042189252	0.0986868301035966	0.941500515252122	0.976844871164499
Fgd2	4052.25686744666	-0.00863712223540507	0.104004010855653	-0.0830460495162301	-0.00642831566875222	0.0918574397882426	0.933814923827901	0.974230603902457
Xpc	336.333797481754	-0.00861690498991164	0.159270295367174	-0.054102398504672	-0.00481043199760635	0.118538270041138	0.956853581317983	0.982646936539768
Cope	1300.17192032857	-0.00861378822432349	0.0664720489297839	-0.129585116797324	-0.00752669686777213	0.06221069067473	0.896894679026154	0.957603643645941
Sarnp	485.976304173098	-0.00849355348732049	0.105795896378305	-0.0802824474112796	-0.00630600454886	0.0910558527781706	0.936012618085015	0.974501279784042
Uxt	139.948142323555	-0.00843862481272644	0.172868217398552	-0.0488153631692227	-0.00431760625445605	0.126079729596741	0.961066438732368	0.98448086990206
Zfp653	248.359597660777	-0.00836245702691198	0.104333928798607	-0.0801508878579064	-0.0062819008070817	0.0905571867104055	0.936117250240292	0.974501279784042
Nufip2	2714.81639424754	-0.00834665820467846	0.0877504884759732	-0.0951180825274135	-0.00757349862478955	0.0800208574121354	0.924221035415344	0.97045857350089
Zdhhc9	1893.59491490514	-0.00830538248776563	0.0892664436205275	-0.0930403648998484	-0.00623030972915987	0.0806743555005308	0.925871493729857	0.970713539133972
Nudc	1313.79270516606	-0.00829560709475184	0.0677924714145038	-0.122367674782499	-0.00727297031694436	0.0633593831788353	0.902607837872544	0.960186056646827
Reep3	4234.17408386051	-0.00828835827880909	0.0708794109842263	-0.116936049040441	-0.00475598066161929	0.0666995543114654	0.906910731103274	0.96324525556306
Alpk1	1291.82530779681	-0.0082005671939242	0.1105752081473	-0.0741628013306565	-0.00591619356238242	0.0959861439543264	0.940880844545494	0.97637546605268
Tepsin	220.084234084351	-0.00796959989406663	0.120061461094659	-0.0663793345625142	-0.00561057536511294	0.100510568689812	0.947075822540521	0.978197515162665
H2-Q10	257.755969577284	-0.00793511499367956	0.141759429569881	-0.0559759235611757	-0.0049084002615741	0.110999813962666	0.955360987296527	0.981852003613613
Rbm45	331.937952240133	-0.00788133374634382	0.0962873596519713	-0.0818522158550275	-0.00581792457623781	0.0851374951722308	0.934764233092894	0.974312680353576
2610008E11Rik	239.982402938278	-0.00785983214034552	0.136841725798918	-0.0574373941461038	-0.00493487357823955	0.108892727749757	0.954196775935106	0.981205954181044
Uqcrb	883.238724952705	-0.00785228809735973	0.0973220404515119	-0.0806835539095784	-0.005903718448099	0.0852401179756375	0.935693616249148	0.974501279784042
Klhdc10	879.117866738703	-0.00785092214582993	0.0853435513660976	-0.0919919785403808	-0.00633551658916145	0.0767716216535034	0.926704412765629	0.970990036617301
Pdcd7	229.425626069936	-0.00778158515776706	0.13967771159516	-0.0557110011962475	-0.00479538693719728	0.1112289289125	0.955572035428024	0.981867138614259
Mtmr3	2637.69678734497	-0.00774070541603486	0.0527870924679156	-0.146640117008523	-0.0164959342554932	0.0507900758391834	0.88341608715182	0.952280519114611
Xpnpep3	259.299128528036	-0.00772102963511457	0.116524231801522	-0.0662611502838823	-0.00666154139771623	0.0984534014577522	0.947169912801914	0.978207547229148
Gm14399	37.3290307778199	-0.00765330328939583	0.35568266990345	-0.0215172228983586	-0.001489551307117	0.16182172238629	0.982833064757346	0.992853166190704
Patl1	1981.30110613475	-0.00758274531994114	0.109366163007924	-0.0693335590404843	-0.00580477056299157	0.0953335205723416	0.94472411374931	0.977500567590863
Anapc10	180.846831737825	-0.00757557393690559	0.138130936514067	-0.0548434270271823	-0.00473679320944019	0.109736499875334	0.956263202679085	0.982385589293967
Cngb1	21.8203423426703	-0.007573845974471	0.418811870992858	-0.0180841243981839	-0.00101882697305878	0.16692770628932	0.985571742776855	0.994018557666343
Ginm1	718.415595129729	-0.00756843926653563	0.105987019281336	-0.0714091151714122	-0.00564174683795893	0.0907272808674019	0.943072155273818	0.976928147828107
Ube2b	1630.10511459074	-0.00752106969366221	0.0670502638828625	-0.112170620339416	-0.0143464342561035	0.0630758938153821	0.910688123698906	0.965178884158245
Arfgap1	600.31417522577	-0.00751456813280433	0.10085069118369	-0.0745118158795483	-0.00572790530649873	0.0875958876853786	0.940603139591567	0.97637546605268
Ptcd1	243.101891127614	-0.00750933265048488	0.185101689866375	-0.0405686877083936	-0.00364858359841928	0.128680762390441	0.967639747185526	0.986742874330187
Vps39	1253.26132277992	-0.00745741971926181	0.069318505298132	-0.107581946367542	-0.00646886711647826	0.0650075788776654	0.914327318574331	0.966752227000273
Sbf1	2248.97914383054	-0.00742608531406203	0.0492756362506216	-0.150705011220801	-0.00739863761099156	0.0475202089303804	0.880208420006074	0.951352109410694
Zbtb3	15.0137349500457	-0.00742161495271421	0.463315737316859	-0.0160184823327911	-0.000895334819521424	0.169717743849149	0.987219646817097	0.994540361605843
Tnrc6a	2556.02157013729	-0.00740136172354809	0.0506579554508597	-0.146104627746529	-0.00680499237044186	0.0488466032505058	0.883838793209062	0.952466275975883
Pfdn2	477.813111085809	-0.00724471779187147	0.0882704467574776	-0.0820741035986402	-0.00582266672142863	0.0793830812890454	0.934587785967241	0.974284903426435
Eif2b4	252.72901145763	-0.00715333626431045	0.104771673970776	-0.0682754793657848	-0.00536061823467149	0.090670405757809	0.945566343202192	0.977919489759211
Commd5	61.9141236051034	-0.00714059780933611	0.245649000550056	-0.0290682957933756	-0.00246630368949629	0.145610303075449	0.976810121399395	0.989926048423716
Dcp1a	818.918003179033	-0.00709533224710198	0.0738728908481435	-0.0960478487526292	-0.00949183667657462	0.0684807167641871	0.923482570388513	0.970159783948742
Tpd52l2	822.329392388095	-0.00708773855712329	0.0758740108570663	-0.0934145760460112	-0.00598052711103265	0.0697727489426197	0.925574211141915	0.970713539133972
Ubr4	6146.15965591881	-0.0069434678773513	0.0617768060252112	-0.112396032169705	-0.00231614631438253	0.0581784393075891	0.910509401264142	0.965069225705542
Ttf1	325.266956641252	-0.0069201439346869	0.111917615384959	-0.0618324819634868	-0.00482013648968265	0.095103253543386	0.950696236102209	0.979617630599496
Zfp710	2771.88889932277	-0.00691352668095901	0.0916255387424362	-0.0754541449452567	-0.00555894622295165	0.0829289159980939	0.939853380512422	0.975923937515109
Zfp654	444.033299373687	-0.00686209416248564	0.094043259127948	-0.0729674218664584	-0.00536619204661193	0.0836409024065668	0.941832041965045	0.976928147828107
Pin4	194.310056405754	-0.00683643853418538	0.120048698227529	-0.0569472108829386	-0.00663275335851944	0.100121422468228	0.954587246459718	0.981358067575696
Snrnp40	407.74437267528	-0.00682124711306073	0.0963730615619173	-0.0707796037866686	-0.0068014470392787	0.0848555008416659	0.943573164925457	0.976966425773479
Bud31	675.828554939048	-0.00681329801404562	0.084711638608053	-0.0804293025846147	-0.00557208269522185	0.0767314740183894	0.935895822298093	0.974501279784042
Taf2	699.429946976608	-0.00671285396336268	0.0788909969846491	-0.0850902412181315	-0.00655084277634295	0.0722199715688811	0.932189648549534	0.973536975927965
Trir	1347.47867146554	-0.00663323163084782	0.0640602634201297	-0.103546742968332	-0.00590198165174501	0.0606427746661888	0.917529053317658	0.967949373128138
Parp6	420.032635663113	-0.00658629995171521	0.110604305566974	-0.0595483143079545	-0.00474123577211004	0.0948278391519775	0.95251538447038	0.980341676600975
Aldh3a2	1375.49067608966	-0.00655553898088457	0.0714087929127486	-0.0918029659021755	-0.00515184323890658	0.066100798725448	0.926854587566509	0.970990036617301
Rabep1	1626.13509201226	-0.00652431072686065	0.0812206884846895	-0.0803281879110211	-0.00534420659950812	0.074902656095659	0.935976239936113	0.974501279784042
Virma	1256.3747686753	-0.00651123826102763	0.0630457962832002	-0.103277912959959	-0.00581208701139462	0.0595093460154766	0.917742404772852	0.968052168320618
Glmp	2980.18282832388	-0.0065056184909724	0.0734375769442098	-0.088587052591818	-0.00573178539625162	0.0685422958940633	0.929410098161854	0.972245297236938
Actr1b	1429.15271352923	-0.00646332294459441	0.0583787081806623	-0.110713702752596	-0.00547450288314152	0.0554755786569811	0.911843379560152	0.965684986330778
Fig4	639.872694469268	-0.00641552295099725	0.0715395312952486	-0.0896780120702768	-0.00543398006387371	0.066699251120799	0.928543089352474	0.971576091535258
Zfp523	314.232405615325	-0.0063664981767001	0.103060352728302	-0.0617744652347941	-0.00704555136662567	0.0893051528155726	0.95074243843117	0.979617630599496
Grk4	57.262390672289	-0.00626843260660895	0.209574332952351	-0.0299103068505728	-0.00262685124062642	0.1374068174881	0.976138585850151	0.989643546916146
Fto	974.234342639897	-0.0061918971321414	0.0945300194887162	-0.0655019132084334	-0.0048393628971566	0.0834098796254675	0.947774383089213	0.978425116597516
Nploc4	1352.07088651512	-0.0061624070026957	0.0640622588046725	-0.0961940324565365	-0.00538475580505693	0.0601907534280136	0.923366470247233	0.970159783948742
Pxmp4	353.511186221139	-0.0061495181654586	0.0916550105410833	-0.0670941842585044	-0.00488137294979318	0.0817628051426671	0.946506723753717	0.978177289477212
Ice1	1343.81665991332	-0.00611735291340486	0.0802771696758058	-0.0762028972634362	-0.00515845313393896	0.0729889637809074	0.939257677711029	0.975701940783009
Actr8	377.868908974537	-0.00607271687965022	0.0936327285519823	-0.0648567757616805	-0.00474474999248626	0.0832578370801394	0.948288036041058	0.978425116597516
Wdr19	151.59542167917	-0.00597382798214123	0.147510367466161	-0.0404976821951964	-0.00354323894417391	0.114338658387476	0.967696354867635	0.986742874330187
Gnaq	4026.8675352107	-0.0058828265394702	0.0604834818139216	-0.0972633579126415	-0.00534594991489237	0.0577409639017866	0.922517254142939	0.970099324897831
Galnt11	886.788593753838	-0.00587718558202211	0.0648473151299676	-0.0906311320714357	-0.00513330280645097	0.0611153628147869	0.927785693907458	0.971338373636154
Mbd5	687.226719610216	-0.00584684411723625	0.0758385067348934	-0.0770959815661311	-0.00499695476692313	0.0697665058818598	0.938547189733417	0.975503930111053
9530068E07Rik	3474.96754003492	-0.0058076819239821	0.0513809055362524	-0.113031910655689	-0.0108243115226413	0.0496629884085204	0.910005256278635	0.96501342979552
Desi1	587.377486418205	-0.00579366666125907	0.104783742282377	-0.0552916562728403	-0.00425618688197571	0.0903844805428743	0.955906109328964	0.982097415961756
Mllt6	2971.91864588148	-0.00575110803180702	0.0651422198945054	-0.0882854167561477	-0.00476424400157405	0.0616289426438246	0.929649829436586	0.972291129087594
Fcho2	3783.34385198558	-0.00566436116173236	0.0508170765991529	-0.111465702885923	-0.00505289562156733	0.0490384626669494	0.911247061212814	0.96545210781503
Pvr	4127.89037990942	-0.00566187264962467	0.122861620782114	-0.046083330283145	-0.00375074682358552	0.103336482251193	0.963243832399056	0.985216055725435
