,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Oit3,0.0256579945970078,1.63214103099446,0.009,0,1
D930020B18Rik,0.0256579945970078,2.77585795759572,0.009,0,1
Tnfaip8l3,0.0256579945970078,2.85373008712779,0.009,0,1
Gal3st1,0.0256579945970078,2.93729113340333,0.009,0,1
Abca8b,0.0256579945970078,3.13353089404899,0.009,0,1
Catsper3,0.0256579945970078,3.66097606492902,0.009,0,1
Ubd,0.0256579945970078,2.97920632831018,0.009,0,1
Zfp984,0.0257056446608162,0.496388454728581,0.267,0.214,1
Mrps30,0.0259363320813571,0.573328329949483,0.144,0.101,1
Cbr1,0.0259614647161594,-0.473077199025463,0.121,0.166,1
Tada2a,0.0259803825958741,1.22361408194451,0.054,0.028,1
Adgre1,0.0260045962483303,0.185782400560408,0.882,0.871,1
Scaf1,0.0260336974977845,-0.46068968992514,0.147,0.193,1
Pde4d,0.0261463532011079,-0.285243321761012,0.512,0.567,1
Vcl,0.0261510224435758,-0.448902265854201,0.205,0.258,1
Luc7l3,0.026177620774451,-0.0924264096641645,0.444,0.507,1
Zer1,0.0262660084853686,-1.03262751138494,0.025,0.049,1
Cavin1,0.0262864895634088,-2.20289295164214,0.007,0.023,1
Smc4,0.0263372302452625,0.459910632620347,0.284,0.228,1
Plxnb3,0.0263660954738498,1.22873895979006,0.026,0.009,1
Lztr1,0.026406640116801,-0.483108733580015,0.112,0.157,1
Ccdc134,0.0264356170513727,0.521686255109427,0.158,0.113,1
Tdrd7,0.0264382663752369,0.437304734323919,0.219,0.17,1
Gm2a,0.0264514083670962,0.219407164903606,0.616,0.571,1
Tpst1,0.0264733998333073,0.395214256791478,0.102,0.065,1
Nfu1,0.0265031973711842,0.291922029912832,0.382,0.323,1
Parp10,0.0265495233258943,0.55986521630077,0.1,0.064,1
Tbce,0.0265503215299652,-0.754925456057031,0.154,0.198,1
Nr2c2,0.0265909032853516,0.487269901253484,0.211,0.159,1
Slc11a2,0.0266552191681596,0.177179652317065,0.605,0.544,1
Rab2b,0.0266621630605038,0.639815501670528,0.089,0.055,1
Tgm1,0.0268360393418573,0.841515873607672,0.068,0.039,1
Runx3,0.0268890384489437,-0.755331098682125,0.126,0.171,1
Ric3,0.0269326689983084,-1.60607798829215,0.007,0.023,1
Abcc3,0.0269461860981287,-0.163581405522543,0.132,0.187,1
Arpp19,0.0269525221331958,-0.160327289015471,0.484,0.546,1
Copa,0.0270178992855982,-0.255275173617222,0.533,0.569,1
Mill2,0.0272187809674753,0.405119293913987,0.184,0.136,1
Zc3h18,0.0272531053385126,-0.529952106845034,0.175,0.224,1
Rbbp6,0.0273120260170924,-0.275260989341528,0.582,0.638,1
Mnat1,0.0273249424208847,0.498293513828561,0.211,0.161,1
Il10rb,0.0273780500562802,-0.195472070332949,0.568,0.617,1
Atg5,0.0274019772600387,-0.358311072600004,0.312,0.367,1
Flrt3,0.0274364461084484,-0.693345479169686,0.14,0.186,1
Mrps18b,0.0275141556370427,-0.579159028341247,0.123,0.166,1
Rmdn3,0.0275777493286333,0.700059026504065,0.1,0.064,1
Plppr4,0.0275819596503665,1.40484439951631,0.032,0.012,1
Cd302,0.0276285018027341,0.260835483616938,0.661,0.62,1
Fam196b,0.0276594516399234,0.456747267155207,0.13,0.088,1
Pithd1,0.0276761114098615,-0.324290803038416,0.086,0.127,1
Fam174a,0.0277202178271027,0.339022997073194,0.504,0.452,1
Naaa,0.0277251254507539,0.238280452341398,0.565,0.495,1
Trp53inp2,0.027766963881394,0.436033539327798,0.282,0.221,1
Klhdc4,0.0278064588324441,-0.782845930892581,0.158,0.203,1
Ccr2,0.0278416780799503,-0.0275793688985571,0.235,0.307,1
Oxr1,0.0278660293754679,-0.220830248441958,0.33,0.382,1
Klf16,0.0279029481001388,-0.861063739796236,0.061,0.095,1
Taf2,0.0279453620437289,-0.646940808406692,0.079,0.117,1
Dot1l,0.0279579681710894,-0.33847663026245,0.7,0.746,1
Slc12a5,0.028034371441718,1.00708185018211,0.049,0.025,1
Ceacam1,0.0281054419807138,-0.567801455460555,0.056,0.09,1
Wbp2,0.0281333451462634,0.194665768639291,0.495,0.436,1
Chpt1,0.0281634429849533,0.399112987436821,0.177,0.131,1
Rpusd4,0.0281923341851442,0.577618890526901,0.093,0.058,1
Adat2,0.0282043385099532,0.721391344811958,0.037,0.016,1
Mertk,0.0282324754473768,-0.230160721272179,0.498,0.546,1
Chek2,0.0282465862419247,-0.512892870265604,0.03,0.057,1
Lfng,0.028253365024803,0.159071004753979,0.349,0.286,1
Nucks1,0.0282999393943876,0.264794365360957,0.521,0.481,1
Snap23,0.0283144592224986,0.252156149084498,0.689,0.638,1
Cdk13,0.0283147536217884,-0.241454285156862,0.493,0.541,1
Mtmr12,0.028426126853967,0.286255932284083,0.54,0.489,1
Chchd7,0.028625520572752,-0.407621439828494,0.191,0.244,1
Myo10,0.0286409799979832,-1.95089396131891,0.074,0.108,1
Dicer1,0.0287037920937363,-0.832525884115877,0.116,0.155,1
Pip4k2c,0.028739191456309,-0.612514317140607,0.119,0.163,1
Mrpl43,0.0289975044092348,-0.361147200113104,0.219,0.277,1
Sema6b,0.0290072630976415,-0.413250562118584,0.091,0.134,1
Sft2d3,0.0290361780939285,1.12588129989742,0.044,0.021,1
Tpk1,0.0291296658467986,0.553010772752166,0.339,0.284,1
9130230L23Rik,0.0291416142289272,-0.346427091959405,0.1,0.145,1
Mllt10,0.0292093842926201,-0.308331347302908,0.374,0.438,1
Phf13,0.0293242368168917,0.998907867631188,0.049,0.025,1
U2af1l4,0.0293353736181375,1.36802020146877,0.023,0.007,1
Tmem214,0.0293643828457339,0.324700756154722,0.211,0.155,1
Tcf20,0.0293756419725356,0.54397230815996,0.328,0.279,1
Metrn,0.0294355796326769,-0.862859353582798,0.039,0.067,1
Ech1,0.0294449710546246,0.241290051863225,0.453,0.398,1
Rrm1,0.0295162515015495,0.843263813392104,0.128,0.09,1
Hrh4,0.0295276083230782,0.759556162777862,0.023,0.007,1
Cept1,0.0295382998723334,0.335686784565832,0.374,0.316,1
Fsd1l,0.0295737525664933,-1.29180628174235,0.011,0.028,1
Nlrc3,0.0295740554007592,0.0593542136452831,0.035,0.064,1
Coro7,0.0295900941252004,0.277759502516212,0.291,0.233,1
Il21r,0.0296199218003922,-0.332280094088011,0.284,0.346,1
Fam217b,0.0296306636677607,-1.24996001118892,0.026,0.051,1
Apool,0.0297613542733569,0.277013373550895,0.137,0.092,1
Rbm41,0.0297664563233161,0.767660222172804,0.104,0.067,1
Ercc2,0.0298209334204027,0.690408669893345,0.049,0.025,1
Hyal3,0.0299155642255656,-1.84078236139289,0.011,0.028,1
Atg9a,0.0299251473348812,0.613056577700901,0.084,0.051,1
Snx15,0.0299786323219467,-0.567919954285765,0.147,0.194,1
Rap2b,0.0299868536468407,-0.394062624698761,0.388,0.428,1
Cerk,0.0301539507681437,-0.241868164891071,0.532,0.578,1
Otud4,0.0302606472692464,0.288096263391395,0.242,0.189,1
Zfp52,0.0303042859212217,-0.47086762329991,0.086,0.125,1
Atp13a3,0.0303753819219576,-0.218357347193492,0.589,0.629,1
BC005561,0.030493659895237,-0.371628419988563,0.132,0.177,1
Cnp,0.0305863128425223,0.375861657464462,0.239,0.189,1
Kcnk6,0.0306116927166844,-0.319469199548004,0.137,0.186,1
Sbk2,0.030636915809689,-1.39224068393994,0.005,0.019,1
Ankrd54,0.0306649612375861,1.32737540387218,0.058,0.032,1
Dock2,0.0307046926734985,0.230061779454464,0.882,0.86,1
Il7,0.030783200362909,-1.17344381657912,0.005,0.019,1
Cetn4,0.030783200362909,-1.53857186426829,0.005,0.019,1
Stk24,0.0307893168125331,-0.351137625106037,0.309,0.366,1
Hars2,0.0308975596191476,1.3414374187509,0.056,0.03,1
Snrnp40,0.0309671036911144,-0.56324931508993,0.128,0.171,1
Emc7,0.0310181105500467,-0.235801761258527,0.428,0.493,1
Rps6ka2,0.0310838525053842,1.11111787367999,0.079,0.048,1
Unc13d,0.0311508001124335,0.678707590760024,0.079,0.048,1
Nop58,0.0311514157592406,0.540490044873951,0.491,0.445,1
Huwe1,0.0311850263114638,-0.201946640557359,0.663,0.717,1
Prkg1,0.0313378812509361,-0.315167717848523,0.139,0.189,1
Nt5dc2,0.0313532954101688,0.789563970445621,0.135,0.095,1
Nab1,0.0313678932385883,-0.230793329356399,0.504,0.56,1
Meak7,0.0313743509909279,-0.87035921707269,0.005,0.019,1
Fam111a,0.0314179753757273,0.315875956453936,0.54,0.479,1
Ccny,0.03144208742458,-0.422016942927593,0.347,0.403,1
Smc3,0.0314801434904017,-0.33448290604172,0.265,0.314,1
Vbp1,0.0315077490780401,-0.326331219218456,0.254,0.306,1
Dek,0.0315163706215335,0.25983742494591,0.581,0.53,1
Tapt1,0.0315321593264254,-0.182594089305235,0.093,0.134,1
Cd63,0.0315787741806718,-0.0214057340191389,0.853,0.859,1
Nadk,0.0315853933254999,0.158952794511926,0.568,0.519,1
Atp5e,0.0315855523304408,-0.169717487110136,0.807,0.813,1
Ikzf1,0.0315948844520333,-0.0256851720703787,0.433,0.383,1
Tagln2,0.03160023292172,-0.123553652833694,0.837,0.83,1
Prrc2a,0.0316061778440803,-0.280014033966681,0.365,0.417,1
Cd36,0.0317663479361975,-0.177200591882624,0.739,0.792,1
Oprm1,0.031824081148963,3.22290563844927,0.019,0.005,1
Rab11fip5,0.0318412802649912,0.290142354874126,0.484,0.431,1
Met,0.0318461096049319,1.55153405276728,0.063,0.035,1
Actr1a,0.0318966544561076,-0.280491963212748,0.258,0.316,1
Ivd,0.031973096513848,0.691681002053223,0.137,0.097,1
Tsen34,0.0320101384706084,-0.53138099431773,0.167,0.21,1
Akap8,0.0320402729237412,-0.480791549907251,0.191,0.24,1
Ly6g6d,0.0320510113980664,1.87835764062523,0.019,0.005,1
Hmbs,0.0321566943330837,0.719372578371472,0.109,0.072,1
Srek1,0.0321708677491148,0.337482888570436,0.395,0.337,1
Klhdc2,0.0321747790732121,-0.449264303974624,0.149,0.193,1
Lrrc59,0.0321794254383061,-0.171528302151816,0.419,0.479,1
Ranbp1,0.0321920132032496,-0.200805404757317,0.481,0.542,1
Pex14,0.0322023308148828,0.345573301237073,0.23,0.175,1
Fads2,0.0322237189626639,-3.28897688713164,0.002,0.012,1
Ctla2a,0.032295146171088,-0.17485509929513,0.039,0.067,1
Slc23a3,0.0323557415217397,2.21061914083376,0.019,0.005,1
Selp,0.0323557415217397,2.04022750871499,0.019,0.005,1
Relch,0.0323712768052928,0.367817091483241,0.23,0.177,1
Tcea3,0.0323777160751341,1.7016946584612,0.033,0.014,1
Eny2,0.0323793666796277,-0.440918691543271,0.34,0.383,1
Sap18,0.0324186785200475,0.26695945921989,0.461,0.392,1
Rpap3,0.032427092535309,0.838859593868155,0.072,0.042,1
Sec11a,0.0324393798770989,0.23515580754068,0.532,0.481,1
Armcx6,0.0324402251313352,0.367360193815233,0.039,0.018,1
Nuak1,0.0324495156400017,-0.582591063022045,0.084,0.124,1
Mpp4,0.0325266369544153,-2.04593334616513,0.002,0.012,1
Mybl2,0.0325266369544153,-2.0873796743664,0.002,0.012,1
Ap5s1,0.032553986358975,-0.883455965082969,0.07,0.104,1
4931428F04Rik,0.0325562180456587,-2.71238533889218,0.004,0.016,1
Fkbp11,0.0325562180456587,-2.08942263288974,0.004,0.016,1
Brca2,0.0325890655634406,1.51482158963083,0.028,0.011,1
Tmem184b,0.032607513484885,-0.436779930111721,0.156,0.205,1
Srfbp1,0.0326296243864748,0.337493553713244,0.151,0.108,1
Nsmce1,0.0326489760688324,0.348015794020226,0.296,0.242,1
Dctn5,0.032660958526343,0.356268872910106,0.258,0.201,1
Fam76a,0.0327102818342647,0.294563185013108,0.407,0.343,1
Alpk3,0.0327299345837921,-1.88314297814027,0.002,0.012,1
Mterf2,0.0327401419583809,1.19099363837215,0.019,0.005,1
Cabp4,0.0327401419583809,1.70070695447322,0.019,0.005,1
Bcl7a,0.032799715834568,0.79978692931194,0.039,0.018,1
Glis1,0.0328170200343898,-2.34042103205083,0.004,0.016,1
Zfp251,0.0328174895399575,1.40714149413643,0.019,0.005,1
Fndc5,0.0328319907833151,-2.48301057055165,0.002,0.012,1
Zfp784,0.0328319907833151,-1.77503092299948,0.002,0.012,1
Gypc,0.0328363200728069,1.5343568189583,0.028,0.011,1
Ikbip,0.0328813384594955,-0.471309868439553,0.082,0.12,1
Tal1,0.0329343193273261,-0.684192793280558,0.002,0.012,1
Mapk9,0.0329917297187668,0.641274954688411,0.161,0.118,1
Id2,0.0330149658328198,-0.13465702767926,0.693,0.744,1
Rtl6,0.0330504717079233,1.47394754856478,0.019,0.005,1
Tmem120a,0.0331100768469673,-0.285767692632556,0.186,0.237,1
Casr,0.0331284463947212,0.441751285187988,0.019,0.005,1
Serf1,0.0332085098239194,-1.04286299484893,0.056,0.088,1
Unc93a2,0.0332556653965,-1.31014338224558,0.004,0.016,1
Ecpas,0.0333910684893128,-0.250528490004307,0.316,0.378,1
C2cd3,0.0334233451142236,-0.520414818762816,0.079,0.117,1
Med10,0.0334288367892644,0.365225803506096,0.286,0.233,1
Chst3,0.0334325231717457,-1.02111593416191,0.004,0.016,1
Mettl7a1,0.0334424096938113,-1.03755696984111,0.056,0.088,1
I830077J02Rik,0.0334530293553005,-0.976049509998814,0.061,0.094,1
Akr1e1,0.0334619661118089,0.389239508877031,0.17,0.124,1
Atg10,0.0335119776920277,0.262437857879584,0.367,0.304,1
Thumpd2,0.0335598341722572,1.07575658555078,0.033,0.014,1
Xpo1,0.0335602917290112,-0.324655226817254,0.261,0.313,1
Fancm,0.0335874596993759,0.402380951679987,0.056,0.03,1
Sdhaf1,0.0336419212559082,0.645104138107416,0.098,0.064,1
Dnm1,0.0336743179038541,1.21896929724522,0.033,0.014,1
Cpsf6,0.0337371946487879,-0.257084020353354,0.325,0.385,1
Sys1,0.0338359046431229,0.270170065608416,0.365,0.306,1
Fxr1,0.0338560661079127,-0.226078381034055,0.521,0.574,1
Zfp113,0.0338676254602839,3.29010065572945,0.012,0.002,1
Smco3,0.0338676254602839,2.59695693257343,0.012,0.002,1
Zfp41,0.0338676254602839,2.12900377706408,0.012,0.002,1
Cenpm,0.0338676254602839,2.21522098137899,0.012,0.002,1
Ptgir,0.0338907286528191,1.43376031743792,0.068,0.041,1
Mbd3,0.033921044127553,-0.323151453809657,0.339,0.39,1
Magoh,0.0339333145507995,-0.310394602778839,0.414,0.466,1
Acvr2b,0.0339439237361169,-1.08834190268448,0.019,0.041,1
Ppp1r14a,0.0339727087302419,2.34640520014858,0.012,0.002,1
Cep63,0.034012836517857,-0.49178592208392,0.102,0.141,1
Zfp54,0.0340780706153152,2.4381179666284,0.012,0.002,1
2410131K14Rik,0.0340864307214312,0.791327748137323,0.058,0.032,1
Cip2a,0.0340968215937948,0.968117746973091,0.028,0.011,1
Sec22b,0.0341855515292896,-0.326065204972413,0.258,0.309,1
Ngrn,0.0342484255001106,-1.10269659710276,0.035,0.062,1
P2ry6,0.0342828716804255,-0.160253237350572,0.475,0.549,1
Dhrs13,0.0342896325273603,2.1585226110268,0.012,0.002,1
Tmem117,0.0342896325273603,2.14395131960024,0.012,0.002,1
Nos2,0.034328929645118,4.43419612470401,0.016,0.004,1
Nop10,0.0343440232384535,0.175410921128682,0.535,0.475,1
Scarb2,0.0343917016362101,-0.291397051427995,0.546,0.578,1
Pcdh19,0.0343958337042302,1.95764019359328,0.012,0.002,1
Dnmbp,0.0343997415369396,0.820575958967102,0.119,0.081,1
Pabpc1,0.0344336073344286,-0.0820206842173068,0.863,0.867,1
Sult6b1,0.0345023157960093,1.65495882365171,0.012,0.002,1
Ccsap,0.0346090793792641,0.938526444057085,0.012,0.002,1
Timm10,0.0346526609811009,0.508523373931369,0.16,0.117,1
Lrp5,0.0346611759557873,0.792205300854189,0.082,0.051,1
Pigb,0.0347048742444791,-0.871023867734221,0.035,0.062,1
Pgm1,0.0347832309095875,1.05890003226378,0.067,0.039,1
Bin3,0.0347921073606223,0.376856796106543,0.284,0.226,1
Dnajc8,0.0348284500210774,-0.225003563896422,0.505,0.562,1
B4galt6,0.0348395166474785,0.193495428903748,0.533,0.479,1
Irf5,0.0348599469316716,0.099345442575221,0.609,0.541,1
Cadm3,0.0348765704762703,2.0721559343238,0.016,0.004,1
1110017D15Rik,0.0349121028322342,1.86020521867927,0.047,0.025,1
Lpp,0.0349219259277597,0.203058735001291,0.756,0.717,1
Dtd2,0.035042100226814,0.494837835563723,0.1,0.065,1
Tlr11,0.0350607674721114,2.18550655724244,0.016,0.004,1
Arpc5,0.0352507565735609,-0.138345029630502,0.77,0.8,1
Nt5dc1,0.0352783989358285,0.249698335609133,0.181,0.136,1
Ubxn6,0.0353650406676245,-0.223743814521662,0.277,0.332,1
Man1c1,0.0353709889535738,0.193433562912614,0.547,0.5,1
Tex30,0.0354015834234918,0.523841824292917,0.116,0.078,1
Cul4b,0.0354385718092788,0.611140799918091,0.147,0.104,1
Arl1,0.0355108201908028,0.221048488084032,0.468,0.403,1
Gpr162,0.0355248968172268,1.39841086756533,0.016,0.004,1
Clcn7,0.0355729229141327,0.177267835731998,0.386,0.329,1
Timm8a1,0.0355768188988199,0.416587804002951,0.177,0.133,1
Degs1,0.0355962271631213,-0.3193543330353,0.475,0.518,1
Suco,0.0356011010311622,-0.342111770088497,0.346,0.398,1
Cinp,0.0356387470558158,0.266889214040569,0.128,0.088,1
Ldlr,0.0356599292049612,-0.401905700635815,0.291,0.346,1
Pdia4,0.0356789344378483,0.376592774985567,0.384,0.334,1
Rnf167,0.035683684411256,-0.645220199015333,0.144,0.186,1
Slc44a3,0.0357120109026685,1.15501862152124,0.016,0.004,1
Rdh10,0.0357217226566178,1.75050933758823,0.046,0.023,1
Otub1,0.0357336925576598,0.429327259649787,0.232,0.182,1
Dvl3,0.0357908540721078,-0.576871804480612,0.068,0.102,1
Zbtb20,0.0358144242558631,-0.204941174121858,0.854,0.864,1
Lysmd3,0.0358379316614981,-0.700055939346212,0.123,0.163,1
Nid2,0.035873291889187,1.11987744976703,0.046,0.023,1
Palld,0.0358869270053796,0.593712920829446,0.207,0.161,1
Tmod1,0.0359048509344246,0.151280665765909,0.189,0.143,1
G6pc3,0.0359153527877015,-0.413913289581507,0.137,0.182,1
Sh3pxd2a,0.0359231665921345,0.227698997555185,0.349,0.293,1
Rnase6,0.0361224689238403,1.02687925761481,0.079,0.049,1
Chst15,0.0361301755622445,0.809637852875861,0.051,0.027,1
Ddx3y,0.0362011392387454,-0.448436091839434,0.009,0.025,1
Slc35b3,0.0363016976721937,0.372834804882574,0.135,0.095,1
Renbp,0.0363173826694702,0.0748075230869549,0.598,0.546,1
Uqcc2,0.0363174262956247,-0.319672397431807,0.407,0.461,1
Rex1bd,0.036338551097494,-0.215249767328222,0.451,0.518,1
Mtap,0.0364459021129338,0.808004879379505,0.104,0.069,1
Pum1,0.0365469206257862,-0.412410190105138,0.454,0.504,1
Htr2b,0.0365648566597451,-1.64965227082906,0.009,0.025,1
Mrpl47,0.0365872182188077,0.627819407516697,0.067,0.039,1
Crppa,0.0367199458179681,0.922556994548382,0.075,0.046,1
Fbl,0.0368287127872363,0.231498695043683,0.456,0.387,1
Hmgcs1,0.0368515187933523,-0.604669330480757,0.125,0.164,1
F10,0.0369839682162482,1.7088849288357,0.116,0.083,1
N4bp2l1,0.0370106219731067,0.541844762093508,0.23,0.187,1
Mapre3,0.037063929690013,1.0629032971438,0.084,0.053,1
Fxyd4,0.0370792886192353,-0.953235095284136,0.009,0.025,1
BC017158,0.0370820637043925,-0.48500367213291,0.028,0.053,1
Foxn2,0.0372877967241679,-0.255331767848081,0.43,0.477,1
Ndufaf4,0.0373115940748908,0.401037637718439,0.105,0.071,1
Capn7,0.037345583856423,-0.48077271022497,0.153,0.2,1
Fhod1,0.0373668734254699,-0.160919745536942,0.088,0.127,1
Zeb1,0.0373699570494841,-0.938130915033736,0.093,0.131,1
Filip1l,0.0374169103944061,0.325969157591792,0.396,0.352,1
Mfng,0.0375908239865243,-0.298037490543736,0.068,0.104,1
Klhl13,0.0379202242489695,0.699077927190334,0.035,0.016,1
Slc37a4,0.0379318626195959,0.878750861909066,0.06,0.034,1
Bbs10,0.0379663061212872,-0.968807266134808,0.03,0.055,1
Cd22,0.038030623106886,0.507191042671568,0.118,0.08,1
Ide,0.0380885454209928,-0.176188743267292,0.182,0.233,1
Tnpo3,0.038251631979707,-0.260560451013788,0.365,0.422,1
Csnk1d,0.0382639052072171,-0.228351510470876,0.33,0.389,1
Sort1,0.038265224768076,-1.27013458109897,0.032,0.057,1
Slc16a7,0.0383102919608194,0.497951711526064,0.354,0.304,1
Abcd1,0.0383218272813781,0.382100957740824,0.27,0.217,1
Tmem9b,0.0384195854530119,0.354986431781166,0.318,0.267,1
Lilra5,0.0384366962739095,0.631558434131054,0.284,0.247,1
Mmachc,0.0387169734382295,-0.890244263092677,0.012,0.03,1
Lclat1,0.0387627452881694,0.391964964436435,0.105,0.071,1
Zranb3,0.0388060513125206,0.138547901395676,0.06,0.094,1
Stau1,0.038807768298956,-0.272317667725079,0.289,0.346,1
Klhl20,0.0388512666680594,0.900473773294932,0.079,0.049,1
Gm8797,0.0388549676449206,0.46747028125223,0.17,0.127,1
Dach1,0.0388890863853266,-0.819882710028911,0.03,0.055,1
Zfp120,0.0389503301756491,0.836625536693711,0.07,0.042,1
Mmp13,0.0390056562044008,1.22919243353167,0.061,0.035,1
Tpt1,0.0391043111872832,-0.10517404280519,0.949,0.922,1
Hibadh,0.0391604262906673,0.46089764151125,0.3,0.247,1
Zfp598,0.0391843061108327,-0.611382883014914,0.121,0.163,1
Serpinf2,0.0391990781325073,1.25501408939286,0.025,0.009,1
Btbd3,0.0393366778037099,1.76868441161168,0.03,0.012,1
Aen,0.0393531163831629,-0.787576437497457,0.111,0.148,1
Dynlt1c,0.0395593021038504,0.40176679740436,0.095,0.062,1
Map2k4,0.0396034513537164,-0.178909312793747,0.337,0.392,1
Tspan14,0.0396908329107271,-0.531922108024581,0.312,0.36,1
Pdlim2,0.039700956380937,-0.462501052874466,0.14,0.186,1
Mov10,0.0397287990048604,0.514643499075521,0.077,0.048,1
Tbl1x,0.0397892661955691,0.334338247931871,0.384,0.329,1
Smim10l1,0.0398212401260843,0.347069686790671,0.289,0.239,1
Tmem131,0.039857186227172,-0.397984313830298,0.284,0.332,1
Ccndbp1,0.0398602777303453,-0.361637910732907,0.181,0.231,1
Vps16,0.0398994510760858,-0.346524665434722,0.142,0.186,1
Tfeb,0.0399245338384222,0.432476100164253,0.219,0.171,1
Rnasel,0.0399822636192788,0.155784523334407,0.598,0.53,1
Rrnad1,0.0400264806235343,0.314194745980126,0.067,0.039,1
Slfn9,0.0400401563269409,0.901881950617655,0.04,0.019,1
Pcyt1b,0.0400595653898502,1.19094687295214,0.025,0.009,1
Rpl29,0.0400650840432634,0.124649725859919,0.858,0.859,1
Zc3h10,0.0401983803130638,0.41836020951198,0.111,0.074,1
Osgin2,0.04020202435751,-0.316653139253118,0.254,0.306,1
Yipf2,0.0402199091119715,1.12853683219899,0.061,0.035,1
Fam107b,0.0403215641074171,-0.894445904440299,0.298,0.348,1
Mgst1,0.0403507388797724,-0.318304924059864,0.228,0.277,1
Rev3l,0.040360287645355,0.31218461545739,0.198,0.152,1
Cdc25b,0.0404591739646525,1.41703351287644,0.03,0.012,1
Pcnx,0.0404664894524902,-0.75509276451699,0.198,0.239,1
Tbc1d19,0.0404747716635716,0.059251776598181,0.081,0.049,1
0610010F05Rik,0.0404837131106082,0.433555656463539,0.196,0.148,1
Dnajc2,0.0405160954850903,0.280670341482911,0.304,0.247,1
Pcyt1a,0.040661490330251,0.270003083150323,0.649,0.592,1
Rnd3,0.0407025295530911,0.669416141459934,0.33,0.284,1
Fes,0.040767003968731,-0.401201279048356,0.416,0.47,1
Nfat5,0.0407894360065346,-0.438684260679464,0.672,0.714,1
Anxa6,0.0407989714202038,0.252262327256986,0.4,0.353,1
Pla2g4a,0.0408242892096081,0.313974895873478,0.293,0.24,1
LTO1,0.0408254505410486,0.614367799716455,0.088,0.057,1
Serbp1,0.0409182311246791,-0.152409664937627,0.744,0.772,1
Nrp2,0.0409386354012524,-0.272113441373465,0.821,0.823,1
Hcar2,0.0409454219243349,0.841190409859958,0.054,0.03,1
Osbpl1a,0.0410657002012587,0.511912700661376,0.196,0.155,1
Mt2,0.0410659753980736,0.039235900239698,0.551,0.631,1
Vps51,0.0410786463045971,0.612854713985143,0.121,0.085,1
Calml4,0.0411213007987967,0.798327827521208,0.04,0.019,1
Cwf19l2,0.0411345370467015,0.473727140325083,0.228,0.177,1
Bicd2,0.0411695006423745,-0.335316802405911,0.244,0.293,1
1810037I17Rik,0.0412093226697643,-0.176284357819924,0.625,0.689,1
Mdm1,0.0412420584737366,0.955289646223576,0.047,0.025,1
5031439G07Rik,0.0413429474596012,0.215713969352431,0.596,0.562,1
Jak1,0.0413433598836124,0.252232432343428,0.891,0.843,1
Rabif,0.041363979934983,-0.575599932138738,0.051,0.081,1
Als2,0.0413935673510155,0.458587529726158,0.163,0.122,1
Nasp,0.0414559984781195,-0.345267717892224,0.36,0.417,1
Fbxo28,0.0414863881551507,-0.349210258306851,0.189,0.235,1
Czib,0.0415007441897483,-0.400162002032955,0.151,0.196,1
Vcp,0.0415713420750874,-0.194455216751325,0.675,0.712,1
Rab11fip2,0.0416083084457265,0.595521409464801,0.096,0.064,1
Tmem243,0.0416318714293901,-0.603250841162355,0.281,0.327,1
Usp33,0.0416700724622668,0.424330026318827,0.184,0.14,1
Eef2kmt,0.0416805761451683,0.493901655299921,0.123,0.085,1
Acot11,0.0417830110077528,-1.73379419994915,0.014,0.032,1
Golga4,0.0418956440901618,-0.481267374474071,0.268,0.316,1
Mtfp1,0.0419397335129843,-1.65549295801207,0.007,0.021,1
0610012G03Rik,0.0419720801678056,0.360429068534971,0.428,0.387,1
Sdhc,0.0420235025330305,0.257556968948685,0.451,0.382,1
Btbd9,0.0420425238817923,-0.359562969296767,0.758,0.772,1
Arhgef1,0.0420705773031133,-0.188259104562411,0.277,0.334,1
Prelid3b,0.0420785035050776,-0.322539527915855,0.237,0.292,1
Rpl7l1,0.0421303774985288,0.317284161715297,0.304,0.246,1
Zfp346,0.0421512572365226,0.442370530749497,0.035,0.016,1
Higd1a,0.0421707156611897,0.310552739205657,0.377,0.329,1
Mrpl30,0.0422935590414349,0.345344577767438,0.375,0.329,1
Eef1a1,0.0423140767401612,-0.0871667952622301,0.946,0.915,1
Lair1,0.0424170143420413,0.372067341101105,0.502,0.461,1
Rab2a,0.0425707248075256,-0.147413809013547,0.711,0.754,1
Kif1c,0.0425882829721529,-0.533782448537525,0.196,0.246,1
Hrh2,0.0426371246588694,0.657398682976932,0.03,0.012,1
Slc9a8,0.0426658212477255,-0.439329543026726,0.251,0.3,1
Snd1,0.042939486429947,-0.399887115727222,0.64,0.671,1
Pdpr,0.042992732532595,1.15546570307506,0.042,0.021,1
Arcn1,0.0430407927648638,-0.273637931502252,0.396,0.449,1
Cdc42se1,0.0431720168169702,-0.298143859114199,0.311,0.355,1
Tpd52l1,0.0432061336164486,-0.975341487965683,0.007,0.021,1
Stk3,0.0432284483374401,0.145833547811448,0.488,0.433,1
Nmd3,0.0432347641210278,0.444640669094187,0.304,0.254,1
Sms,0.0432412447513464,-0.435034348561928,0.207,0.258,1
P4htm,0.0432840314914471,-0.948973980500821,0.039,0.065,1
Appl2,0.0433536014614729,0.509057562191797,0.237,0.191,1
Sh3bp5l,0.0433792130410996,-1.03326856107918,0.023,0.044,1
Fabp4,0.0433996183129941,1.64857233099827,0.063,0.037,1
Pbx2,0.0434163866119267,0.546242574559013,0.212,0.17,1
