,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Riok3,0.101979641485648,-0.148213156382684,0.4,0.421,1
Clcc1,0.102180885565279,0.155600342404508,0.161,0.133,1
Dchs1,0.102414073062408,-0.893036224146839,0.01,0.019,1
Sgtb,0.1024168272988,0.795146326190645,0.011,0.005,1
Mdh1,0.10242165922948,0.104808200148273,0.577,0.522,1
Zfp445,0.102467381104231,0.228563184109638,0.125,0.1,1
Gga2,0.102644649087816,-0.088142022743317,0.107,0.13,1
Iffo1,0.102763151674447,0.580159956560789,0.047,0.033,1
Clcn3,0.102825816832502,0.251052818827991,0.116,0.093,1
Thumpd1,0.103132029468263,0.498441139692293,0.059,0.043,1
Gdi1,0.103205375089847,0.191358970039878,0.132,0.106,1
Ier2,0.103240456695172,0.0508673174277079,0.689,0.644,1
Adam33,0.103248764733423,0.538446498344047,0.025,0.015,1
Spsb3,0.103295903296474,0.376923369144629,0.071,0.054,1
Clec12b,0.103356321865092,-2.11880504793428,0.002,0.007,1
Dgkq,0.103576284660905,0.79070235577324,0.022,0.013,1
Serpinh1,0.103601307821839,-1.82140612629655,0.002,0.007,1
Tbx6,0.10384675508181,-1.74891127081238,0.002,0.007,1
E2f4,0.104055015729245,0.26920022123879,0.115,0.093,1
Gm3417,0.104092664185129,-1.99738210344842,0.002,0.007,1
Znrd1as,0.104122091118121,1.23467823780177,0.012,0.006,1
Gps1,0.104169129948489,0.310547220028917,0.181,0.149,1
Srp72,0.104214018256287,0.0919397633321418,0.34,0.301,1
Tmsb15l,0.104215792096775,-1.3708813134758,0.002,0.007,1
Rpl10-ps3,0.104310697700365,0.125836677590766,0.481,0.432,1
Spop,0.104316001213254,0.175786532569666,0.546,0.503,1
Arpin,0.104453768476967,0.443268769201642,0.046,0.032,1
Akap7,0.104485221901234,0.103903354606135,0.096,0.075,1
Psma5,0.104510889859381,0.176681010517405,0.481,0.446,1
Galnt11,0.104532077689731,0.12489400683864,0.2,0.167,1
Celf6,0.104585870081227,-1.4736115216783,0.002,0.007,1
Mavs,0.104589358027126,0.355113617872374,0.059,0.043,1
Ulk4,0.104598128927806,0.701551485086408,0.023,0.014,1
Creb3l4,0.104604925479076,1.32519677636398,0.012,0.006,1
Mlh1,0.104701705366329,1.67120087558373,0.012,0.006,1
Cxxc1,0.104744437980021,0.465392409202524,0.095,0.075,1
Pcbp3,0.104823750008001,0.13621716956129,0.039,0.026,1
Mpc1,0.10486561722561,-0.12482634270099,0.515,0.535,1
Tmem199,0.10487645211717,0.360457924722659,0.079,0.061,1
Trip4,0.10510334143747,0.289459897909884,0.077,0.059,1
Hic2,0.105342201777467,-0.464952933275851,0.028,0.041,1
Zscan21,0.105357431146747,-0.531909587208223,0.044,0.059,1
Zfp867,0.105478506081663,1.09016564223341,0.012,0.006,1
Prelid3a,0.105478506081663,0.809369756320535,0.012,0.006,1
Plcb2,0.105514598318866,0.261523135509406,0.142,0.118,1
Thbs1,0.105575009044693,-0.503998433709024,0.049,0.066,1
Dpp10,0.105593975602184,0.962666067661339,0.025,0.015,1
Acad8,0.105631491677959,0.358403263695984,0.059,0.043,1
Cd163,0.105700240443729,0.911678907460137,0.067,0.051,1
Zc3h6,0.105757966047637,0.793033472114993,0.035,0.023,1
Gpr171,0.105796371303523,-0.552621027199677,0.022,0.034,1
Psd4,0.105808581765196,0.387379019211087,0.14,0.115,1
Apool,0.105810203922457,0.134336125329791,0.118,0.094,1
Rps9,0.105979842891192,-0.0444612475327162,0.988,0.995,1
Ust,0.106000863098418,-0.244588303141361,0.374,0.397,1
Scaper,0.106114027647354,0.131628373545157,0.252,0.219,1
Zkscan14,0.106190640470577,0.91516264517211,0.02,0.011,1
Gsdmd,0.106298134867855,0.207686840911597,0.249,0.213,1
Spon1,0.106357865162331,0.712028924343333,0.012,0.006,1
Sag,0.106439225999829,-0.942438032955644,0.033,0.048,1
Atp8b5,0.106455929445997,0.872026214227224,0.012,0.006,1
Yae1d1,0.106511450114684,0.256815318696185,0.085,0.066,1
Zfp775,0.106559516582157,0.79833570624343,0.02,0.011,1
Abcb10,0.106571236861928,0.395026918096715,0.037,0.025,1
Cbr3,0.106698303790858,0.145638203205376,0.131,0.106,1
Pkd2l2,0.106750552399073,0.870196993826988,0.012,0.006,1
Ccdc71,0.106783588700728,0.396082753048514,0.037,0.025,1
Hist2h2be,0.106929407637871,0.955845134832912,0.02,0.011,1
Prkca,0.106930236355787,-0.475043120440013,0.117,0.14,1
Glmp,0.106962217321038,0.107776275372275,0.445,0.395,1
Carf,0.107045821182522,0.185435436964475,0.012,0.006,1
Cmpk2,0.107045821182522,0.674456743618543,0.012,0.006,1
Ube2l6,0.107094177865591,0.260540721930173,0.135,0.111,1
Phf7,0.107113397760942,0.5192244117233,0.044,0.03,1
Rps2,0.107205456603419,0.0534571592279622,0.981,0.991,1
Gorab,0.107221039994975,1.09196228596009,0.013,0.007,1
Mis18bp1,0.107440519023062,0.721231253346207,0.012,0.006,1
Nfkbid,0.107472997229364,0.111011689503665,0.551,0.526,1
Ptp4a3,0.107498805209734,0.294582184042262,0.071,0.054,1
Angel1,0.1075022514713,1.09753625788919,0.013,0.007,1
Lyar,0.107611150157661,0.188683759432283,0.196,0.165,1
Bop1,0.10762231662421,0.103147591075677,0.134,0.108,1
1700030K09Rik,0.107769110852242,-1.31297538833433,0.008,0.016,1
Izumo4,0.107801063798668,0.455620064985631,0.022,0.013,1
Cacnb1,0.107972234943804,1.06780835372197,0.013,0.007,1
Ldah,0.107973563400587,0.168992642752397,0.156,0.129,1
Stx12,0.108000190799582,0.161866993315914,0.336,0.296,1
Mrps18b,0.108029719421452,0.145578030508785,0.116,0.093,1
Slc30a9,0.108116301127245,0.200894499036635,0.158,0.132,1
Cdca7l,0.108153321012586,0.485118270844525,0.022,0.013,1
Proca1,0.108174514883834,-0.50852902138346,0.021,0.033,1
Fat3,0.108194404129829,-0.636330903057206,0.025,0.037,1
Flot1,0.108251474952722,0.212561534415618,0.201,0.17,1
Cdc16,0.108305289161088,0.151567590509702,0.09,0.07,1
Slc46a1,0.108331113361304,0.643175234294231,0.021,0.012,1
Cd226,0.108338513689056,0.454416810893449,0.057,0.042,1
Zfp341,0.108349391613831,1.2818342118393,0.013,0.007,1
Fam3a,0.108368109159314,0.32069492692929,0.115,0.093,1
Fech,0.108378868509312,0.1574048775143,0.093,0.072,1
Zfp768,0.108443843495518,0.537339815873344,0.013,0.007,1
Adcy9,0.108473397452914,0.241907151295294,0.164,0.137,1
Rab14,0.108603306841455,0.0549821152113968,0.606,0.577,1
Rnf219,0.108604563879158,0.375732523471783,0.023,0.014,1
Kcnq1,0.108852041843836,0.373696188643167,0.085,0.066,1
1810062G17Rik,0.108913527995942,0.593239762473575,0.021,0.012,1
S100a1,0.108962352689141,0.0913049047606523,0.496,0.443,1
Lpxn,0.109104928661197,0.129068511498145,0.574,0.535,1
Pold3,0.109214208105787,0.1903512017965,0.124,0.1,1
3830406C13Rik,0.109228134775998,0.133045381419636,0.136,0.111,1
Cox6a2,0.109230442957556,0.900989346108554,0.019,0.011,1
Palb2,0.109308720564439,1.33444194801342,0.015,0.007,1
Fam53b,0.109315893000889,0.352314704175896,0.104,0.083,1
Klrb1b,0.109400792642118,-0.225986795403247,0.161,0.185,1
Coro1c,0.109469652885385,0.0971668710024737,0.436,0.391,1
Ppp4r3b,0.109480521134295,0.223908109527582,0.231,0.201,1
Mri1,0.109614928048367,0.225128625000839,0.103,0.082,1
Urb2,0.109622739695815,0.740636430413175,0.02,0.011,1
Psme2b,0.109686874030163,0.355342034699905,0.058,0.043,1
Pigm,0.109731623049902,0.350872856767953,0.036,0.024,1
Acot2,0.109853808373484,0.369399668736877,0.051,0.037,1
Ube2q1,0.1098724971917,0.221994682259615,0.301,0.265,1
Tceal8,0.109961377022845,0.259949418638112,0.135,0.111,1
Pnrc1,0.110010348593672,0.0982534996075553,0.859,0.853,1
Kras,0.110045705756712,0.165997941361974,0.489,0.448,1
Prr7,0.110249907324913,-0.414701361771736,0.06,0.078,1
Rps6kb2,0.110256825802502,-0.81425743500163,0.027,0.039,1
Pex11b,0.110260375261207,0.256345989236921,0.054,0.038,1
Cog8,0.110335056052967,-0.578957132701281,0.058,0.075,1
Dnajc9,0.110421756960455,0.325620814706008,0.093,0.073,1
Rmdn2,0.110480421357081,1.75007860583932,0.019,0.011,1
Oxsm,0.110532339496721,0.471169821964868,0.02,0.011,1
Trmt5,0.110675638281215,0.433145694229538,0.021,0.012,1
Amd2,0.110730293985425,0.531201197091624,0.013,0.007,1
Slc25a42,0.110730293985425,0.476582927889665,0.013,0.007,1
Crtam,0.110734109244795,0.695907892014572,0.018,0.01,1
2510039O18Rik,0.110740830954211,0.187011576959856,0.179,0.152,1
Csf1,0.110794674618317,0.647791121860028,0.019,0.011,1
Capns1,0.110857855879582,0.0781739357459549,0.676,0.651,1
Zbtb42,0.110858921672854,0.866621322585437,0.017,0.009,1
Tlr6,0.110873194336253,-0.428671310944167,0.036,0.05,1
Zdhhc5,0.110880898903577,0.147742856383085,0.162,0.133,1
2310039H08Rik,0.110891026902867,0.0272722496146502,0.09,0.07,1
Atp13a2,0.111025642610516,0.256716982153099,0.308,0.269,1
Btbd8,0.111197103051985,0.734677673575755,0.017,0.009,1
AI597479,0.111226539682043,0.729991880413945,0.015,0.007,1
Fhit,0.111255482616058,-0.273188235947811,0.107,0.13,1
Pex11a,0.111355091580241,-1.2319699776889,0.007,0.014,1
Ankrd42,0.111403125395117,-1.97390519617619,0.003,0.009,1
Tnfrsf13b,0.111450324308828,0.115617006219077,0.196,0.167,1
Atp1b3,0.111537688716057,-0.208478286018896,0.562,0.569,1
Prps1l3,0.111549853277641,0.706044878783579,0.018,0.01,1
Ppcs,0.111601061780189,0.521301100553174,0.02,0.011,1
Fgf11,0.111633703681923,-1.54134942743854,0.003,0.009,1
Gzf1,0.111675112855591,0.193703791843074,0.036,0.024,1
Rab3a,0.111715692102234,-1.21431519839577,0.007,0.014,1
Ung,0.111790879321651,0.786030629824203,0.017,0.009,1
Dph7,0.1120158993467,0.709546467850562,0.016,0.008,1
Ksr1,0.11201589966244,-0.477986971507293,0.098,0.118,1
Thsd1,0.112095989782717,-1.31265306019468,0.003,0.009,1
Supt16,0.112106991442172,0.0863605143399852,0.314,0.275,1
Slc27a3,0.112138132022826,0.572021980900077,0.019,0.011,1
Gm12248,0.112211796896726,-1.56473209390706,0.003,0.009,1
Card19,0.112213958169805,-0.24637370430789,0.517,0.517,1
Nanos1,0.112376540880006,0.652707419626585,0.019,0.011,1
Cmc2,0.112458167590874,0.25927170180228,0.124,0.102,1
Shmt1,0.112470725939046,0.61466967263282,0.041,0.029,1
Nr2f2,0.112530411581355,-1.09471946015298,0.007,0.014,1
Zfp709,0.112782351571431,0.672032395076188,0.018,0.01,1
Ddr2,0.112792248317716,-1.17145220719502,0.003,0.009,1
Gm45717,0.112814597913506,0.585905651744246,0.017,0.009,1
Mtus2,0.112864898248452,0.600366736010401,0.018,0.01,1
Smagp,0.112883009671613,0.142824339176729,0.27,0.235,1
Zgrf1,0.112985933785966,0.669058269762903,0.017,0.009,1
Atg4a,0.113044076154763,0.289998836543073,0.045,0.031,1
Cep41,0.11311282400114,0.580874855858992,0.018,0.01,1
Slc37a3,0.11315747465417,0.235627611258246,0.017,0.009,1
Stk4,0.113184050560821,0.0368560499297568,0.253,0.217,1
Atp6v1h,0.113210071070512,0.165665080950806,0.438,0.399,1
Scamp5,0.113215025502447,0.289227660765658,0.098,0.078,1
Hdgfl2,0.113441545976839,0.176741403367435,0.105,0.084,1
Rpl17,0.113537361607137,0.0420030329420911,0.984,0.99,1
Cyp27a1,0.113542404393598,0.0975741783575135,0.251,0.216,1
Plcg2,0.113542695034886,0.133846917885895,0.429,0.387,1
Zfp871,0.113580849997071,0.352255263902056,0.166,0.142,1
Sned1,0.113634612060919,-1.8415488964424,0.004,0.011,1
Mindy2,0.113674590819399,0.163918599893888,0.258,0.224,1
Trak2,0.113758039080524,0.328861241067413,0.118,0.096,1
Etaa1,0.113759484163552,0.41334555495904,0.017,0.009,1
March7,0.113899593619127,-0.161989388610848,0.366,0.387,1
Tcf12,0.113960599145477,0.105760815934346,0.427,0.385,1
Fam8a1,0.113995541113056,0.532029183386501,0.033,0.022,1
Sap18,0.114067400208921,0.123059277588861,0.412,0.37,1
Pa2g4,0.114160761600151,0.160016339763031,0.298,0.262,1
Acadl,0.114462433385031,0.189177776256593,0.337,0.306,1
Gpx3,0.114596720214377,-0.202920086645715,0.036,0.05,1
Igfbp6,0.114625453123663,-1.24667768889853,0.006,0.012,1
Fcrl5,0.114724196067189,-1.6525688517951,0.006,0.012,1
Dvl2,0.114794768606286,0.337709997052521,0.057,0.042,1
Llph,0.114802021567908,0.0413342361313611,0.477,0.427,1
Ms4a4c,0.114848072138852,0.504597579383566,0.077,0.06,1
Nsmaf,0.114882096825429,0.222097106862079,0.126,0.103,1
Egln1,0.114945101929708,0.187667236032143,0.161,0.133,1
Wls,0.114982539155656,0.208441195788721,0.3,0.26,1
Qrsl1,0.115008040679423,0.450798968039369,0.032,0.021,1
Ogfod2,0.115225766973058,0.29235596158993,0.044,0.03,1
Spcs3,0.115454583891584,0.158697194611986,0.259,0.223,1
Mmp19,0.115482645556389,-0.103179717992472,0.056,0.073,1
Polr3b,0.115538876418253,0.515548070338485,0.107,0.086,1
Atp13a1,0.115540497754396,-0.598578651302302,0.096,0.114,1
Bscl2,0.115542016098332,0.144966710521865,0.238,0.206,1
H2afy,0.115603368695951,0.112521849066993,0.571,0.537,1
Arl13b,0.115690087991569,0.143126691816162,0.235,0.203,1
Slc39a11,0.115712338495242,0.241642230441815,0.15,0.124,1
Safb2,0.115713782072855,-0.10644112259871,0.28,0.306,1
Ost4,0.115758166506107,0.119666839718541,0.705,0.695,1
Trpm1,0.115797961392227,0.29467399292286,0.033,0.022,1
Ints3,0.115856390079101,0.318687785879369,0.085,0.066,1
Dhx57,0.115955039976567,0.28166030867706,0.07,0.053,1
Zfr2,0.116027475287062,0.70352275088274,0.031,0.02,1
Pias3,0.116095274820494,0.521152051418338,0.032,0.021,1
Mageh1,0.11611363570976,-0.717705122117597,0.006,0.012,1
Relt,0.116196686921957,-0.00346055354977448,0.077,0.058,1
Zfp69,0.116423942692886,-0.698116402412309,0.004,0.011,1
Psmd14,0.116473502292302,0.147621494350762,0.383,0.346,1
Tmem126a,0.116529016122113,0.0884966505603642,0.3,0.257,1
Edf1,0.116612825336508,0.0743936446171714,0.708,0.669,1
Lbr,0.116617227807825,0.0645832066209853,0.214,0.182,1
Klf7,0.116718618181144,0.138730964614427,0.398,0.355,1
Wdfy4,0.117275130660725,0.175010431397186,0.423,0.383,1
Nmral1,0.117354775525956,0.34214602906775,0.067,0.051,1
Catip,0.117504101592765,0.348299960070325,0.05,0.036,1
Gosr2,0.117539411242721,0.0747279058257384,0.28,0.241,1
Btg3,0.117612117484656,-0.161531962251029,0.153,0.176,1
Tbc1d8b,0.117644720379713,-1.12869188889962,0.016,0.025,1
Epha2,0.117818551533633,-0.665045115946515,0.006,0.012,1
Cd209f,0.117818551533633,-0.413279419415,0.006,0.012,1
Zfp608,0.117840804129418,-0.151216746046282,0.201,0.228,1
Ftsj1,0.117890138554388,0.725001337504401,0.031,0.02,1
Abcb1b,0.117898615613742,-0.277145560241332,0.348,0.364,1
Commd8,0.117947550629421,-0.162360904692552,0.335,0.358,1
Ndufa9,0.118041729906973,0.145914438628006,0.338,0.295,1
Egln2,0.118138590041116,0.200474226502905,0.191,0.161,1
Htr2a,0.118155356645865,1.65536612052663,0.006,0.002,1
Cdh23,0.118246102654035,0.302400092659437,0.089,0.07,1
Cxcr5,0.118265103605623,-0.596477181256074,0.023,0.035,1
Dnaaf2,0.11832580115946,1.66947300927517,0.006,0.002,1
Arhgap26,0.118496438447676,1.76329215791996,0.006,0.002,1
Gdpd4,0.118667268639061,1.32283384443866,0.006,0.002,1
Tmem11,0.118681147458935,-0.328676086926854,0.158,0.182,1
Gm49673,0.118838291862108,1.32312424398111,0.006,0.002,1
Notch3,0.118838291862108,1.67387520965273,0.006,0.002,1
Sult6b1,0.118838291862108,1.48585025524101,0.006,0.002,1
Gm11361,0.118840530056025,-0.453777415424722,0.094,0.113,1
Olfr433,0.11900950824525,1.36579097370665,0.006,0.002,1
Mgat4a,0.119144086959977,-0.249465385608476,0.385,0.407,1
Tnfrsf26,0.119180917916864,1.23451013594602,0.006,0.002,1
Mmp3,0.119180917916864,1.26270274810625,0.006,0.002,1
Rpl39l,0.119180917916864,1.15012707740182,0.006,0.002,1
Mpnd,0.119269701759026,0.200036570405954,0.128,0.105,1
Pdzd4,0.11935252100527,1.15952609061104,0.006,0.002,1
Shank1,0.11935252100527,1.05547584762756,0.006,0.002,1
Lig4,0.11935252100527,1.06726942397505,0.006,0.002,1
Mrpl43,0.119394597730282,0.0709176228505113,0.205,0.172,1
Ankrd16,0.119441166432632,0.544117830765873,0.04,0.028,1
Hook2,0.119463905368457,0.345825272051493,0.057,0.042,1
Mbnl3,0.11952431763873,0.913516590866149,0.006,0.002,1
Zfp955a,0.11952431763873,0.605085542366355,0.006,0.002,1
Psen1,0.119613152161065,0.0344296580723331,0.239,0.201,1
Mansc1,0.11966897179867,-1.17511250870903,0.011,0.02,1
Desi1,0.119729468503311,0.0971580534427638,0.113,0.09,1
Depdc5,0.119793816739325,0.0591668872055942,0.116,0.095,1
Chaf1b,0.119809566406022,0.669102625607207,0.047,0.034,1
Slc52a2,0.119976854699075,0.324723236058365,0.041,0.029,1
Mettl26,0.119986020649696,0.295529226663194,0.089,0.07,1
Rbm5,0.120323906784368,0.15903911303701,0.273,0.238,1
Fgr,0.120339116517767,0.0809451123095761,0.246,0.211,1
Ndufc2,0.120350383082958,0.0417416816781627,0.742,0.71,1
Cept1,0.120541616779813,0.00740078190588545,0.271,0.23,1
Ppcdc,0.120733775039875,-0.201407516887795,0.098,0.12,1
Prpf18,0.120973107063033,0.099391729643985,0.094,0.074,1
Arpc1a,0.121002083350419,0.0951421269282415,0.343,0.297,1
Chd7,0.121069342047157,-0.19305082541043,0.394,0.424,1
Cfap97,0.121182614021191,0.338263865468627,0.041,0.029,1
Morf4l2,0.121333320598017,-0.15510964762748,0.376,0.392,1
Pcnt,0.121355324594875,0.172670802151413,0.118,0.096,1
Raf1,0.121359227954589,0.203595784878529,0.204,0.172,1
Hdac3,0.121444798145966,0.226796851467913,0.107,0.088,1
Fpgs,0.1214807406,0.894673751005142,0.028,0.018,1
Focad,0.121481637903981,0.273132217437646,0.048,0.034,1
Fam122a,0.121680716258169,0.0942666986330112,0.066,0.049,1
Osgep,0.121684807392941,0.114457389133418,0.403,0.363,1
Dock5,0.121859631415207,0.352711061914885,0.084,0.066,1
Slk,0.121946219140992,0.159130310915016,0.336,0.302,1
Paics,0.122095112097776,0.118112055762581,0.251,0.215,1
Oprm1,0.122204730566682,0.210190681932788,0.057,0.042,1
Atp6v0c,0.122239491630866,0.08630748148247,0.971,0.977,1
Ip6k3,0.12236380109282,-0.896510980787562,0.011,0.02,1
Ino80b,0.12236631533913,0.332339331080693,0.107,0.087,1
Sec14l1,0.122394979721663,0.0749474777785523,0.374,0.337,1
Eif5a,0.122411605478217,0.0644167337043609,0.815,0.79,1
Haghl,0.122423794101549,0.336504119343495,0.092,0.073,1
Aimp1,0.122796632093097,0.121963766642434,0.406,0.368,1
Srgap1,0.122924461341764,-1.07821155199118,0.011,0.02,1
Smim15,0.123283256821981,0.140870194909385,0.224,0.192,1
Vti1a,0.123308251422155,0.0545903658274793,0.369,0.331,1
Ctnnd1,0.123375388594353,0.0867108214584242,0.219,0.188,1
Arl14ep,0.123378433314947,0.779066301548667,0.037,0.025,1
Plec,0.123428202225032,-0.368879408211083,0.251,0.266,1
Wdr47,0.123457602616354,0.37052897720517,0.061,0.046,1
Rfx7,0.12350797716616,-0.260143083793015,0.145,0.166,1
Platr17,0.123517383814285,0.5987157608129,0.038,0.026,1
Cpsf1,0.123612554348172,0.21024192380846,0.081,0.063,1
Lzic,0.123974677451593,0.135669898926964,0.064,0.048,1
Rdx,0.124047790879475,0.0673538714797713,0.334,0.295,1
Vps54,0.124107896599165,0.0885071327930835,0.212,0.179,1
Hmg20b,0.124304348761554,0.0343790042157606,0.222,0.188,1
Ubxn6,0.124398969455966,-0.188380423543095,0.222,0.246,1
Tasor,0.124423434577067,0.243911887965573,0.265,0.229,1
Prkacb,0.124443824416689,0.255564593961125,0.235,0.206,1
Carmil1,0.124553836347345,-0.648338305435926,0.14,0.158,1
Zdhhc9,0.124564061763766,-0.411090780697219,0.161,0.181,1
Rad17,0.124678959246447,0.107027396555954,0.083,0.064,1
Psmd1,0.12479359165232,0.121988390006147,0.316,0.274,1
Hspd1,0.124799423040634,0.214083944682412,0.461,0.423,1
Cyp20a1,0.125021750442368,0.253400908949506,0.165,0.142,1
Pcgf1,0.125047934943785,0.838176426144043,0.028,0.018,1
Hadhb,0.125097325018034,0.173363028047245,0.272,0.237,1
Zdhhc14,0.125206222030555,-0.256866594275269,0.4,0.42,1
Vps26b,0.125676863961724,0.383505860087787,0.065,0.048,1
Il2rg,0.125717186700016,0.167030813370923,0.314,0.28,1
Atl3,0.126196736316127,0.280775239959191,0.219,0.188,1
Med22,0.126201103598812,-0.720758172204349,0.019,0.029,1
Itgax,0.126267298620252,0.093578390721708,0.47,0.433,1
Ldb1,0.12633339952083,-0.282177852398201,0.104,0.124,1
Trappc2l,0.126352211973907,0.12087077706214,0.408,0.379,1
Iars,0.126469285050995,0.145878404148881,0.151,0.125,1
Mrpl33,0.126551294764002,0.169819836576827,0.619,0.587,1
Dnajb11,0.126570304398995,0.138944622705848,0.407,0.369,1
Maf,0.12665847505971,0.326917700916296,0.464,0.44,1
Ppm1l,0.126836655916512,-1.41080406934598,0.018,0.028,1
Fam91a1,0.126926168035624,0.0882756234921631,0.175,0.148,1
Selenos,0.126963045651758,0.081996029197045,0.453,0.402,1
Raph1,0.126984151837805,0.299931780611368,0.347,0.317,1
Eif4b,0.127005577064624,0.0518282713612345,0.498,0.454,1
Arhgap17,0.12702649392895,0.0772077409032246,0.536,0.494,1
Snrpd3,0.127160832896133,0.117902152554313,0.176,0.147,1
Pin4,0.127175986115062,0.0711288294200256,0.324,0.283,1
Ranbp10,0.12718526013812,-0.600627787412272,0.087,0.104,1
Gna12,0.127238978746387,-0.136465042817584,0.394,0.415,1
Gxylt1,0.127338028128201,0.253279223647398,0.14,0.117,1
Arl5a,0.127415635752646,0.169242302056603,0.173,0.146,1
Pcnp,0.127764100851796,-0.22914228513452,0.288,0.314,1
Pih1d1,0.127924178856035,0.18736650494862,0.206,0.178,1
Ddrgk1,0.128037063097183,-0.147469684691763,0.468,0.479,1
Poglut1,0.128083729272912,0.300411677304682,0.06,0.045,1
Tab1,0.128114372959813,0.540456677161668,0.037,0.025,1
Zfp932,0.128160879666483,0.319616726532887,0.054,0.039,1
Ppp1r18,0.128175263979093,0.0914406637293819,0.449,0.4,1
Mfn1,0.128250359562713,0.372168305230012,0.069,0.053,1
Setd7,0.128362584788882,-0.667384412202387,0.088,0.107,1
Irak1bp1,0.128391059600741,-1.26175835739867,0.01,0.018,1
Pola1,0.128460760288012,0.191979335874974,0.166,0.143,1
Dtd2,0.128484635117199,0.472758583414683,0.06,0.045,1
Cnot2,0.128607978857157,-0.245770874155211,0.268,0.287,1
Dus2,0.128866493275574,0.473098287009923,0.09,0.072,1
Tcp11l2,0.128888348506913,0.197632588710675,0.318,0.287,1
Higd1a,0.128937621342864,0.0581030687424375,0.335,0.288,1
Pigh,0.129112517316507,0.34662178949593,0.039,0.027,1
Mdh2,0.129167403068107,0.146465146021945,0.487,0.451,1
Brd3,0.129182121436928,0.14800014315546,0.08,0.062,1
Irgm1,0.129182582275199,0.473937679556748,0.066,0.05,1
Diaph2,0.129237450130444,-0.0872473650765899,0.627,0.627,1
Ate1,0.129275043464389,0.14929211113357,0.11,0.089,1
Fnta,0.12945170692383,-0.301588949222367,0.171,0.193,1
Dnajc27,0.129598105153037,0.563014674369314,0.06,0.045,1
Adcy7,0.129666657530236,0.0651494814851044,0.433,0.396,1
Polr2h,0.129739179046871,0.121121207074194,0.147,0.122,1
Ywhaz,0.129863587083446,0.132840497591461,0.744,0.723,1
Kbtbd3,0.129896315417424,-0.652369529243469,0.045,0.059,1
Brwd1,0.129965909277912,-0.145617011280619,0.198,0.22,1
Fam98c,0.13001546582592,-0.316578235050563,0.148,0.17,1
Fam219b,0.13018182752494,0.246260676136574,0.046,0.033,1
Usp48,0.130235623385015,0.174183733022249,0.184,0.155,1
Ms4a6b,0.130549984993889,-0.138091105807659,0.494,0.513,1
Specc1,0.130569563124778,-0.257796427085364,0.281,0.302,1
Lsm4,0.130593545735695,0.0589874595156709,0.498,0.449,1
Ctnnbip1,0.130724437870715,0.145064282571751,0.199,0.171,1
Isca2,0.130765035297622,0.207156268047406,0.152,0.129,1
Arhgap5,0.130846215885375,0.197153426079964,0.213,0.183,1
B4galt3,0.13091352475602,0.253815014845393,0.066,0.05,1
Flvcr1,0.130961770012328,-0.292609140806715,0.18,0.201,1
Mmp14,0.130977850893331,-0.214964324880315,0.234,0.26,1
Rgcc,0.131023569568252,-0.470053729420758,0.14,0.162,1
Gxylt2,0.131077250306152,-0.638061913649629,0.035,0.048,1
Nup37,0.131099774859716,0.331973572513676,0.029,0.019,1
Tubb2b,0.131345178860035,0.440837520713015,0.054,0.039,1
Amy1,0.131370999920831,-0.908554904367877,0.01,0.018,1
Cdc42bpg,0.131411957487555,-0.185158782509968,0.085,0.105,1
Map3k5,0.131471772809851,-0.262546759751125,0.387,0.412,1
D430042O09Rik,0.131591882628079,0.394318842889153,0.075,0.058,1
Pdhx,0.131617174192884,0.165570921835855,0.046,0.033,1
Osbpl9,0.131707065261532,0.0350047078790746,0.367,0.322,1
Adprh,0.13171269223761,0.105969127456624,0.358,0.314,1
Eif4ebp1,0.131875661265125,0.06770850450343,0.364,0.323,1
Mterf4,0.131878078003037,0.88289140704137,0.026,0.016,1
Supt3,0.132031761694952,-0.260756105157675,0.232,0.254,1
Ascl2,0.132224485796646,-2.07763812040493,0.001,0.005,1
S100b,0.132224485796646,-2.09193704452164,0.001,0.005,1
Tmem170,0.132224485796646,-1.7064782259246,0.001,0.005,1
Ska3,0.132224485796646,-1.87836969684038,0.001,0.005,1
Rskr,0.132224485796646,-2.20804235828175,0.001,0.005,1
Cygb,0.132224485796646,-1.87400419048291,0.001,0.005,1
Lims2,0.132224485796646,-1.86787370530105,0.001,0.005,1
Stx17,0.132378636564533,0.19734776608201,0.105,0.085,1
Slc38a1,0.132384416532274,0.155011588367855,0.506,0.472,1
Angpt4,0.132410550660985,-2.0551664138471,0.001,0.005,1
Stx1a,0.132410550660985,-2.02245781569777,0.001,0.005,1
Ccdc36,0.132410550660985,-2.21082265049914,0.001,0.005,1
Gm20498,0.132410550660985,-1.80563458647436,0.001,0.005,1
Ltbp2,0.132410550660985,-1.71638112443755,0.001,0.005,1
Pcdhga12,0.132410550660985,-1.79969130331348,0.001,0.005,1
Acp2,0.1325632882785,0.121399266688802,0.305,0.268,1
Adam3,0.132596818258705,-1.66584895591211,0.001,0.005,1
Slc18a1,0.132596818258705,-2.30470056709193,0.001,0.005,1
Rab44,0.132596818258705,-1.65969844281913,0.001,0.005,1
Pank1,0.132654660549436,-0.550855691371922,0.018,0.028,1
Armcx1,0.132783288713028,-2.79579403876005,0.001,0.005,1
Casc1,0.132791749883999,-0.577950930665356,0.01,0.018,1
Tet3,0.132827339235225,0.291182085309709,0.424,0.382,1
Ctla4,0.132845206432979,0.481263022806518,0.042,0.03,1
