,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Kat2b,0.0542937512776557,0.697598310203206,0.496,0.304,1
Mark2,0.0544596444076994,-0.526694647627038,0.546,0.674,1
Atxn1,0.054461235815192,-1.14609958124311,0.345,0.478,1
Cenps,0.0544704849813962,-0.665871942279249,0.244,0.413,1
Tagln2,0.0547858323113647,0.20036738956105,0.975,1,1
Pfn1,0.0547863178367923,0.21832757357069,0.992,1,1
Ndufb2,0.0548032204919953,-0.554236304032615,0.681,0.761,1
Trim56,0.0549167198681582,1.32673521226472,0.235,0.109,1
Mcrs1,0.0550420735102321,-0.767005450651488,0.252,0.391,1
Tent5c,0.0551576774882573,-0.712195902279859,0.487,0.565,1
Arhgap35,0.055298082302297,-1.14903712253106,0.118,0.239,1
Rrm2,0.0553186680790154,0.556949547852655,0.605,0.413,1
Adap2,0.0555562848840532,0.247970734916813,0.546,0.326,1
Sdc1,0.0559476104349618,-2.04072940037507,0.034,0.109,1
Pebp1,0.0561264793606908,-0.752895787912073,0.697,0.761,1
Hivep3,0.0561571331689773,-0.754065715656691,0.437,0.565,1
Psmd3,0.0562318516555613,0.58717244158061,0.529,0.391,1
Ankrd33b,0.0562421413530155,-1.56358867946128,0.143,0.261,1
Arl8b,0.0562768998423405,-0.43003018000398,0.639,0.761,1
Mrtfb,0.0564537826378711,-0.700289983419437,0.227,0.37,1
Wnt6,0.0565430596347704,1.55546765732358,0.076,0,1
Ifi208,0.0565430596347704,2.12541476758781,0.076,0,1
Cry2,0.0565430596347704,1.5156717550792,0.076,0,1
Id1,0.0565430596347704,1.61446488573506,0.076,0,1
Amelx,0.0565430596347704,1.50249386337851,0.076,0,1
Sertad3,0.0565430596347704,1.10608789593597,0.076,0,1
Lrfn1,0.0565430596347704,1.45327900142878,0.076,0,1
Il4i1,0.0565430596347704,1.4207341218305,0.076,0,1
Trim21,0.0565430596347704,2.04820228498394,0.076,0,1
Ifitm6,0.0565430596347704,1.79349998365846,0.076,0,1
Hsh2d,0.0565430596347704,1.48341970707483,0.076,0,1
Il27ra,0.0565430596347704,1.34355763241823,0.076,0,1
Laptm4b,0.0565430596347704,1.21726736094527,0.076,0,1
Mylk,0.0565430596347704,1.96774305570578,0.076,0,1
Rabl3,0.0565430596347704,1.12970121476865,0.076,0,1
Fpr2,0.0565430596347704,1.69086537178344,0.076,0,1
Gm6034,0.0565430596347704,1.63348863055568,0.076,0,1
F830016B08Rik,0.0565430596347704,1.21345414900659,0.076,0,1
Sfxn3,0.0567892352499512,-0.832637433481945,0.168,0.304,1
Zzz3,0.0568223214971986,-0.75178546788964,0.37,0.5,1
Ilrun,0.0568383985736521,0.675327936023804,0.563,0.413,1
Lrwd1,0.0569082428903002,-0.957547626812742,0.21,0.348,1
Tyk2,0.0569560663373926,1.02085025313275,0.261,0.13,1
Rassf5,0.0570172183061254,0.440690108110664,0.454,0.304,1
Lrmda,0.0570214039425515,-0.337279671872656,0.748,0.826,1
Fer,0.0570521431901555,-0.950152682646988,0.202,0.326,1
Max,0.0570664674308682,0.733668093055009,0.42,0.261,1
Faf2,0.0571359663029696,0.86565394883038,0.437,0.304,1
Socs5,0.0571802313189371,1.50800236879617,0.118,0.022,1
Fat3,0.0576118158162293,-1.94554624757232,0.059,0.152,1
Glrx,0.0576992043870247,0.653355751193606,0.647,0.457,1
Fam83f,0.0577013685572385,-1.29912255226391,0.109,0.217,1
Dennd4c,0.0577191869555356,-0.396870080179765,0.378,0.565,1
Ppp1r18,0.0579062608948547,0.509627982722531,0.689,0.478,1
Ptpn11,0.0579704176538313,-0.875842931424199,0.328,0.457,1
Arhgef6,0.0580655566246426,-0.6475901891398,0.597,0.696,1
Zfp24,0.0582383056311577,-1.17420561137144,0.126,0.239,1
Prkce,0.0583079875356467,-0.327549516016178,0.454,0.63,1
Limd1,0.0587129358667711,-0.398362562174713,0.597,0.674,1
Fam162a,0.0587692998902649,-0.65972985424011,0.42,0.587,1
Nuak2,0.0588721311728184,0.621846968585074,0.555,0.435,1
Fmc1,0.0589570004200481,-0.702264791540256,0.412,0.522,1
Mtmr2,0.0589895686622017,-1.03151588253266,0.202,0.326,1
Rnaseh2a,0.0590336773217387,0.729223423092641,0.513,0.348,1
Cd226,0.0591065184349989,1.14907505369621,0.185,0.065,1
Gstt3,0.0591124059361737,1.44868300194377,0.118,0.022,1
Qtrt1,0.0591278034755423,1.10714206108429,0.21,0.087,1
Bard1,0.0591825961066459,0.528303336739608,0.336,0.174,1
Vps4b,0.0593734540902467,0.633984512234939,0.613,0.5,1
Clp1,0.0594153649436879,0.52155208012343,0.227,0.087,1
B230118H07Rik,0.059449415962332,-0.93991025146565,0.21,0.348,1
Rpl36,0.0595344408489018,-0.203390426853484,0.992,1,1
2610301B20Rik,0.059599960144236,-1.42107028360607,0.034,0.109,1
Zmynd19,0.0596189205486371,-1.28592396472927,0.059,0.152,1
Prickle3,0.0596189205486371,-1.24800524126144,0.059,0.152,1
Cdc5l,0.0596789349628141,-0.43695572038113,0.672,0.739,1
Ermp1,0.0596840258394257,-1.12676753236238,0.168,0.283,1
Trnau1ap,0.0596945844927965,0.840829982134318,0.479,0.326,1
Fubp3,0.0597764314797599,-1.17110769617901,0.126,0.239,1
Adam8,0.0598681137772508,-1.07548791142136,0.143,0.261,1
Parp3,0.0599035701905571,1.05106138455745,0.151,0.043,1
0610012G03Rik,0.059952404606831,0.639000300920553,0.613,0.478,1
Chmp6,0.0599784224147815,0.405098743716631,0.277,0.13,1
Atraid,0.0599808503522746,-0.438720564231258,0.605,0.717,1
Ctsb,0.0600272979632348,0.469769654228503,0.983,1,1
Gm14548,0.060098633229974,1.1046844821771,0.118,0.022,1
Sirt3,0.060098633229974,0.916497886954465,0.118,0.022,1
Pdia6,0.0601091901768005,0.397862009793512,0.874,0.935,1
Utp6,0.0601585234420288,-0.661565625603087,0.193,0.326,1
Prag1,0.0603908800996073,-0.962301126175553,0.244,0.37,1
Tmem43,0.0604245690114542,0.78180230513865,0.328,0.174,1
Anapc11,0.0604612956639947,0.368510538703594,0.739,0.674,1
Ttc19,0.0604786129259511,-0.637527988668777,0.345,0.5,1
Sik2,0.0605931125933962,-0.497950608587488,0.521,0.652,1
Gm49336,0.0606175133906659,-0.826388580344223,0.185,0.326,1
Coq10a,0.0606887352338688,1.20307266824599,0.176,0.065,1
Alox5ap,0.0608268892144807,0.284060139184564,0.899,0.848,1
Matk,0.0610725442653098,-0.72877836245523,0.101,0.217,1
Slc38a7,0.0610725442653098,-1.17288651660524,0.101,0.217,1
Guk1,0.0610999165291562,0.65795001736984,0.395,0.239,1
Osgep,0.0611695116988091,-0.284033364327914,0.79,0.87,1
Cks2,0.061175855375925,-0.469838792135196,0.849,0.891,1
Asph,0.0612112241512405,0.813299386445089,0.706,0.565,1
Serpine1,0.0612160239313307,-0.869367954972496,0.16,0.283,1
Fam107b,0.0613750118403472,-0.659586871491574,0.613,0.739,1
Smarca2,0.0614175808835622,-0.946397008904332,0.437,0.565,1
Magohb,0.061605055104231,0.582570260015142,0.538,0.391,1
Mid1ip1,0.0616597307348055,0.932795837730742,0.319,0.174,1
Spsb1,0.0616671332686735,1.12206531127288,0.151,0.043,1
Comt,0.0616775007957759,0.420377704334126,0.739,0.587,1
BC035044,0.0618481958423237,0.759891111576334,0.37,0.196,1
Hist1h1c,0.0619016275506869,1.17961548180458,0.471,0.348,1
Ddx5,0.062033556478953,-0.170743574755845,0.992,1,1
Cadm1,0.0620997429579956,-0.302048170633639,0.597,0.761,1
Accs,0.0621120350544029,0.988127529026428,0.118,0.022,1
Hectd3,0.0621120350544029,0.634848163941033,0.118,0.022,1
Tcea3,0.0621120350544029,1.13722020138186,0.118,0.022,1
Kat2a,0.0621352985170518,1.08295246291921,0.21,0.087,1
Prkar2b,0.0621352985170518,1.04991320612667,0.21,0.087,1
Plxna2,0.0621430956261698,-1.24686866629243,0.034,0.109,1
Ocel1,0.0621935652296755,0.541271924652446,0.378,0.217,1
Ccl2,0.062310354268583,-0.322629864943639,0.849,0.957,1
Dennd5b,0.0624341195318793,-1.20397547085572,0.076,0.174,1
mt-Nd6,0.062559034904673,-1.05883563805273,0.168,0.283,1
Dscc1,0.0627823223604999,0.65258345842555,0.252,0.109,1
Tor1b,0.062896601994152,0.695841189948908,0.353,0.196,1
Synj2,0.0629538362361864,-1.07674513039082,0.126,0.239,1
Ccl27a,0.0631394776404017,-2.04908143595811,0.067,0.152,1
Tbce,0.0631423260934826,-1.00531032778685,0.176,0.304,1
Ndufa12,0.0631865865593866,-0.336314186790754,0.824,0.848,1
Gtse1,0.0634420067449578,0.748074543994817,0.218,0.087,1
Tfcp2,0.0634479501469448,-0.815420867443621,0.034,0.109,1
Ccdc107,0.0635681595414011,0.62849640556756,0.42,0.239,1
Fbxo33,0.0639598738226823,0.728620328586555,0.429,0.261,1
Mdfic,0.0640341272075787,-0.26976356406025,0.807,0.913,1
Ap1g1,0.0640485314850618,0.560342253541603,0.563,0.37,1
Fbrs,0.0643015611900478,0.9743605175491,0.378,0.239,1
P2rx4,0.0643446189240505,0.421756108305088,0.773,0.652,1
Ampd2,0.0643965946966699,-1.25043808894239,0.076,0.174,1
Itga6,0.0643997801132906,-0.905573295872054,0.218,0.348,1
Stard3nl,0.0644478385537281,0.284781795424899,0.639,0.478,1
Cds1,0.06454841718923,1.34235495712478,0.244,0.109,1
Uspl1,0.0645941586242801,-1.30135700823742,0.126,0.239,1
Rpl28,0.0646188580547485,-0.1893858969778,0.992,1,1
Tpt1,0.0646188580547485,-0.172961585315923,1,1,1
Ube2e2,0.0647278656770376,-0.854040610893108,0.378,0.522,1
Srp68,0.0649078570481573,0.707902516943222,0.361,0.196,1
Vkorc1,0.0649232162513973,-0.513003512399442,0.471,0.565,1
Rabgap1,0.0649247866592142,-0.766111436971548,0.303,0.435,1
Kif20b,0.064977344378024,0.49939953402828,0.529,0.348,1
Tpgs2,0.0649976658078134,0.737100152798761,0.218,0.087,1
Pmvk,0.0651032520774293,0.833457839948852,0.479,0.348,1
Dpys,0.0651343594359783,-1.90442660503597,0.05,0.13,1
Atf5,0.0652347134998591,-1.58616736092317,0.109,0.217,1
Pak4,0.0652952345413638,0.884875081084765,0.244,0.109,1
Dnajb11,0.065306618264145,0.504199211312474,0.773,0.674,1
Spop,0.0653144934430927,0.413908015863593,0.866,0.674,1
Txndc15,0.0653920075022393,-0.535326167865623,0.42,0.587,1
Fkbp4,0.065699897216677,-0.567866039505465,0.597,0.717,1
Ubald2,0.0657321858952486,0.491766840315993,0.756,0.739,1
Polr2j,0.0657728520834274,0.34890187759066,0.765,0.652,1
Angel2,0.0657761030561423,0.861028586954634,0.345,0.217,1
Gpx3,0.0661256022975907,-1.29941044571595,0.034,0.109,1
Rps17,0.066212095828826,-0.24307201181405,0.983,1,1
Hilpda,0.0662685274634365,-0.504438603233851,0.361,0.5,1
Stx5a,0.0663166359164018,0.66233086159323,0.529,0.37,1
Abcg2,0.0663481814223046,-0.487973228093588,0.101,0.217,1
Rab3ip,0.0665846583568882,0.647692177244447,0.218,0.087,1
Appl2,0.0665846583568882,-1.48831340271054,0.151,0.261,1
C1qb,0.0667105243907135,0.265784839072515,0.916,0.978,1
Fxyd2,0.0667399984635251,-0.556364437445891,0.311,0.478,1
Svil,0.0668683462638852,1.04964696955625,0.479,0.348,1
Rnf19b,0.0669685401725499,-0.542502571989783,0.882,0.826,1
Cyb5r3,0.066988538615832,-0.481465026278607,0.672,0.761,1
Nap1l4,0.0670392453072694,0.68223303507615,0.471,0.326,1
Arhgap30,0.0670502836378525,0.495358982982715,0.689,0.587,1
Adam9,0.0670561729453643,0.729658123661841,0.538,0.413,1
Cyb561a3,0.0670788634478925,1.24407205271648,0.202,0.087,1
Tmem202,0.0671056519160844,-1.17648977292713,0.059,0.152,1
Mtfr1,0.0672173299549112,0.852376403063998,0.151,0.043,1
Rad54l2,0.0672788243478566,-1.0057416360874,0.16,0.283,1
Dennd1a,0.0673605116383187,-0.191702866408521,0.815,0.935,1
Coro2a,0.0673723780859992,1.0300378435108,0.395,0.261,1
Snx24,0.0675926991700802,0.93329601788059,0.597,0.5,1
Cd79b,0.06770253751886,-0.865113169454076,0.143,0.261,1
Cfl1,0.0678368261706928,0.121605339665973,0.975,1,1
Ubl3,0.0680136474776897,0.310126270831217,0.891,0.783,1
Gsr,0.0680465181105596,-0.938491966729506,0.21,0.326,1
Gnl3,0.0680519237378116,-0.428091979145807,0.613,0.717,1
Spred1,0.0681341608994569,-0.483322678497598,0.714,0.804,1
Ppt1,0.0681587176226752,0.601684643470479,0.706,0.63,1
Atg4c,0.0683754756205277,1.48237086628863,0.168,0.065,1
AU040320,0.0685263793483493,-0.570275656338362,0.185,0.326,1
Ints7,0.0688049528787983,-0.887685985832705,0.261,0.391,1
Ubl4a,0.0688109303463346,0.564961966412296,0.555,0.37,1
Grk3,0.0688751728339106,0.667941287042324,0.571,0.435,1
Maml1,0.0689051369140861,0.927209195344052,0.261,0.13,1
Clic4,0.0689361195361355,-0.21086469287303,0.958,1,1
Fblim1,0.0690387259945152,0.879829024805053,0.319,0.174,1
Itga9,0.0691072734762408,0.821104187390639,0.546,0.391,1
Ifi203,0.0692052112844289,0.696828449511145,0.639,0.522,1
Ssr3,0.0693516968827018,0.490498091317885,0.756,0.674,1
Trp53inp1,0.0693815648170191,1.37356570427894,0.109,0.022,1
Tmbim4,0.0694208579737933,0.438864471110816,0.765,0.696,1
Ublcp1,0.0694345298692381,0.540560262693771,0.269,0.13,1
Papola,0.0695952620024068,0.352824258031609,0.832,0.739,1
Gprc5a,0.0696030144071491,-1.68364942064413,0.067,0.152,1
Arhgap11a,0.0696063381195488,0.840325275948094,0.487,0.37,1
Psmc4,0.0697331608938333,0.336470366216713,0.748,0.587,1
Mxra7,0.0698545960425762,1.25300116832891,0.143,0.043,1
Brd9,0.0700150629223109,0.465104230511964,0.605,0.435,1
Atp6v0b,0.0700541438208911,-0.163015442179902,0.966,1,1
Smu1,0.0703169433139616,0.561841224072362,0.571,0.413,1
Larp4b,0.0704529735247229,0.512559361003131,0.782,0.717,1
Ppil4,0.0704553553324015,0.852184215293629,0.319,0.174,1
Prkd3,0.0705362165248896,0.731137749235848,0.336,0.196,1
Ldlrad3,0.0705430745733513,1.66753331676822,0.109,0.022,1
Zc2hc1a,0.0705430745733513,1.41206752823808,0.109,0.022,1
Gapt,0.0705430745733513,1.08985822330495,0.109,0.022,1
Wls,0.0705653047776242,-0.54647825956631,0.496,0.587,1
Bclaf3,0.070769139656842,1.28673802841673,0.319,0.196,1
Elob,0.070896544070521,0.22829315714114,0.95,1,1
Crim1,0.0709913043628722,-0.902149895491555,0.227,0.348,1
Rftn2,0.0710025095201553,-1.92594746997062,0.025,0.087,1
Slc39a13,0.0710428751946583,-1.06719074599521,0.134,0.239,1
Znhit1,0.0711309340531738,0.583372983258901,0.42,0.283,1
Usp45,0.0711313962793271,0.806857409671759,0.176,0.065,1
Usp40,0.0711410830508359,-1.15529251431417,0.092,0.196,1
Kyat3,0.0712348518868435,-1.46554027399452,0.05,0.13,1
Dnal4,0.0713130667351457,-1.20050721162615,0.16,0.283,1
Med15,0.0714013300665064,-0.476191890998799,0.487,0.587,1
Tmem120a,0.0715297834058654,-0.497311657233606,0.168,0.304,1
Haus7,0.0715920172001237,-0.583706480433508,0.261,0.391,1
Mier2,0.0716700664765929,-1.10308254301442,0.076,0.174,1
Sdcbp,0.071748399094608,0.232834685335753,0.958,0.957,1
Ahcyl1,0.0717844870850398,-0.590544604816602,0.336,0.5,1
Aim2,0.0718349823283946,0.542343400556793,0.597,0.435,1
Dpm3,0.0718999770371648,-0.464808888590418,0.689,0.783,1
Gvin1,0.0719017806710912,1.27440688436391,0.143,0.043,1
Cog1,0.0720643876135646,1.13116411737702,0.176,0.065,1
Srd5a3,0.0720925304322396,0.804436940073265,0.412,0.261,1
Clybl,0.0721901161244929,-1.11043191235176,0.185,0.304,1
Ptpn1,0.0724151339426131,0.399964364783193,0.857,0.826,1
Tmem267,0.0725094838980854,-1.46739316979766,0.05,0.13,1
Fam102a,0.0726448914174881,-1.93238397560513,0.025,0.087,1
Dcaf8,0.0727621273606284,0.811821735730611,0.454,0.283,1
Gtf3c2,0.0727829715136892,0.455588953622826,0.42,0.261,1
Nxpe5,0.0729436557070774,1.388103660571,0.143,0.043,1
Zzef1,0.0729692418026279,0.496284390087574,0.378,0.196,1
Herc4,0.0730326195337422,0.585238116905426,0.513,0.304,1
Dxo,0.0730650219618591,0.701794129872296,0.294,0.152,1
Spsb2,0.0730939132138158,0.99174483709098,0.202,0.087,1
Plcg2,0.0731565330136551,0.245816107673508,0.773,0.674,1
Bag2,0.0731813530465297,1.09166146663309,0.067,0,1
D2hgdh,0.0731813530465297,0.987647462361446,0.067,0,1
Ccdc173,0.0731813530465297,0.987337059245125,0.067,0,1
Txk,0.0731813530465297,1.63894808444954,0.067,0,1
Rbak,0.0731813530465297,1.45669314507604,0.067,0,1
Zfp574,0.0731813530465297,2.09754390407472,0.067,0,1
Fam229b,0.0731813530465297,1.37089284350795,0.067,0,1
Nrg1,0.0731813530465297,2.95996769532853,0.067,0,1
Dlc1,0.0731813530465297,2.5984436256222,0.067,0,1
Hacl1,0.0731813530465297,1.30256302630248,0.067,0,1
Neil1,0.0731813530465297,1.0103887842423,0.067,0,1
Aspa,0.0731813530465297,1.77149245589966,0.067,0,1
Sectm1a,0.0731813530465297,1.15965080522535,0.067,0,1
Xrcc3,0.0731813530465297,1.45956224666246,0.067,0,1
9030025P20Rik,0.0731813530465297,0.994881524648886,0.067,0,1
Cdo1,0.0731813530465297,1.75985173576539,0.067,0,1
Pnp2,0.0731813530465297,1.00717650936502,0.067,0,1
Hsph1,0.0733152548664531,-0.962970127617097,0.21,0.326,1
Ttc1,0.073396460124334,0.721034237798837,0.429,0.283,1
Itpa,0.0735296884681159,-0.870939256624273,0.269,0.391,1
Nubp1,0.0736149452202297,0.366727857775326,0.605,0.435,1
Cers5,0.0736762263923438,-0.649427569100785,0.471,0.587,1
Capzb,0.0737879240318461,0.19997637692858,0.992,0.978,1
Ypel2,0.0738027269678279,-1.62310763758361,0.05,0.13,1
Eri3,0.073848819912965,0.676632743916318,0.395,0.239,1
Clec4n,0.0739923723769945,1.00986068236424,0.286,0.152,1
Trim8,0.0740759796025299,-0.619526555013462,0.37,0.5,1
Nsun6,0.0740818497120327,0.931444726922208,0.303,0.174,1
Hagh,0.0741056672059297,-0.617343018569713,0.252,0.413,1
Cd300lb,0.0742514887125974,-0.792910897546609,0.269,0.391,1
Nphp1,0.0743182403253578,-1.82347601049232,0.025,0.087,1
Chac2,0.0743182403253578,-2.00673821947459,0.025,0.087,1
Uevld,0.0745378478490789,-0.936811614267092,0.109,0.217,1
Ubtd2,0.074615703193741,-1.66369443382659,0.084,0.174,1
Cmklr1,0.0747721642929929,0.543499163469277,0.328,0.174,1
Bet1l,0.0749236505421438,1.64222291862104,0.176,0.065,1
Eaf1,0.0749236505421438,-1.30419162093516,0.118,0.217,1
Nup188,0.074924295813317,-0.585626175789724,0.202,0.326,1
Nup107,0.0749790690999785,0.953696580684293,0.336,0.217,1
Tti1,0.0750644699643236,1.26944599367066,0.143,0.043,1
Foxo1,0.0752026527217123,-1.26221433870627,0.193,0.304,1
Ipcef1,0.0752049368523716,0.372648563544898,0.345,0.174,1
Fkrp,0.075250657698863,0.473498740826704,0.151,0.043,1
mt-Co1,0.0752660026426725,-0.18837512958931,1,1,1
Nagpa,0.075386209274416,0.857446953994484,0.328,0.196,1
Pls3,0.0753956367585839,-1.49034932207388,0.067,0.152,1
Serpinb8,0.0755717428411552,0.786069448057956,0.445,0.326,1
Ap3d1,0.0757011519617398,-0.087348877019632,0.319,0.457,1
Rab3d,0.075803518999029,0.848023124033468,0.202,0.087,1
Tmem229b,0.075803518999029,0.868492025270224,0.202,0.087,1
Arl3,0.0758162788526414,-0.24830124465783,0.42,0.587,1
Mib1,0.0758514123575851,-0.670026332738313,0.487,0.63,1
Ska3,0.0758970803560275,1.00332864461296,0.176,0.065,1
Cxcl3,0.0760229555175529,-1.29442033749369,0.025,0.087,1
Hyal2,0.0760229555175529,-1.87712145352847,0.025,0.087,1
Hist1h4k,0.0760229555175529,-1.77484640431132,0.025,0.087,1
Nr3c1,0.0760332489027647,0.428191553306553,0.664,0.609,1
Rgs19,0.0761129045764014,0.340624315165714,0.529,0.37,1
Arf2,0.0761423006643575,-0.430635826931312,0.429,0.565,1
Kctd18,0.0761436090176395,1.41880161980804,0.143,0.043,1
Smyd3,0.0761906715519377,-0.859815850777556,0.513,0.587,1
Slc50a1,0.0762660159668621,0.580599019834779,0.496,0.348,1
Snrpd2,0.0762747923441996,-0.358999444596031,0.891,0.891,1
Mrps35,0.076298858596981,1.08874659347465,0.294,0.174,1
Lilra5,0.0763496019248764,0.693620437166364,0.437,0.283,1
Mafb,0.0763498419237397,0.336775713943328,0.866,0.739,1
Nsmaf,0.0763982551364083,0.82490433024073,0.311,0.174,1
H2-DMb2,0.0764136624437302,0.899457493988632,0.227,0.109,1
Pank4,0.0765921627152257,1.36643687665173,0.109,0.022,1
Hmmr,0.0767162948421692,0.353682635375402,0.655,0.435,1
Rrp1b,0.0767247303101531,1.33096474549112,0.202,0.087,1
Rtca,0.0768483802637775,0.831435493362753,0.261,0.13,1
Rsrp1,0.0768727961291144,0.741882359836714,0.807,0.739,1
Sept8,0.0768860266709607,1.06493018464949,0.328,0.196,1
Dnpep,0.076906698199011,-0.842498002177767,0.277,0.391,1
Pot1b,0.0771968076638557,0.947389460010471,0.345,0.196,1
Hist1h2bn,0.0772353694012118,0.341010018160255,0.143,0.043,1
Cfap43,0.0772353694012118,1.15276918081766,0.143,0.043,1
Lrrc25,0.0772703664864938,0.667921818050917,0.664,0.609,1
Serhl,0.077279324898631,0.90858236176012,0.277,0.152,1
Rnf7,0.0774876001958885,-0.282538610165402,0.706,0.826,1
Fxr1,0.0774947072037641,-0.510569673366411,0.672,0.761,1
Mecp2,0.0775624152414166,-0.341578570637118,0.437,0.587,1
Lrp6,0.0776694863455076,0.67943367983989,0.361,0.217,1
Scaf1,0.0776821867931709,0.748478600381176,0.261,0.13,1
Prorsd1,0.0778204408354684,0.785345463176301,0.235,0.109,1
Ano10,0.0778513426469464,1.1161142163661,0.109,0.022,1
Slc36a4,0.0779183953683571,1.58536701090911,0.193,0.087,1
Ehbp1l1,0.0779259710676319,0.83701078743142,0.487,0.37,1
Ncf1,0.0779839894679937,0.373787893740309,0.739,0.63,1
Tmsb10,0.0779850647108369,0.830257074383264,0.975,0.978,1
Arl6ip6,0.0780720608331299,0.531026595024999,0.395,0.239,1
Cnn2,0.0782381139598969,0.476058709349753,0.697,0.543,1
Cd180,0.0782950590430071,0.352477092005652,0.765,0.565,1
Scyl3,0.0783398512519088,0.76642404334638,0.143,0.043,1
Nup214,0.0785391206753629,0.711473000919368,0.513,0.326,1
Utrn,0.0786761027617005,0.17951584495531,0.681,0.5,1
Sil1,0.0787321708468425,1.02585405413418,0.303,0.174,1
1110059G10Rik,0.0787610064845392,0.8324320595583,0.286,0.152,1
Cnn3,0.0788794307369102,0.884008262040942,0.176,0.065,1
Odf2l,0.0790252434867156,-1.02476539816455,0.126,0.239,1
Zmym6,0.0791273289286033,0.74709132289766,0.109,0.022,1
Prr14,0.0791556556675896,-0.934501019570635,0.277,0.391,1
Ulbp1,0.0795253117899407,0.675269392413877,0.454,0.283,1
Kcng2,0.0795280848699955,-1.56314989775892,0.025,0.087,1
Tmem127,0.0795298390024363,0.46159940598148,0.311,0.152,1
Lyrm2,0.0795298390024363,0.935988114944339,0.303,0.174,1
Pphln1,0.0795298390024363,-0.935527111980206,0.235,0.348,1
Plekhg3,0.0797024192038952,-0.558485552818297,0.336,0.478,1
Pald1,0.0798103805083562,-1.1634019205108,0.16,0.261,1
Ttc9c,0.0798547641586295,0.560996722459227,0.269,0.13,1
Fmnl3,0.0799586250594355,-0.790499057423782,0.261,0.37,1
Phc2,0.0799989233698165,0.388202226296081,0.622,0.457,1
Gng2,0.0800894921416139,0.485193245662454,0.815,0.739,1
Myo1e,0.0801144941015302,-0.341018801367244,0.874,0.848,1
Gosr2,0.0802358804927931,-0.47117750388875,0.437,0.587,1
Pogk,0.0803340650291407,-0.9530798607364,0.235,0.348,1
Atg5,0.0803716591427032,0.6810517267627,0.513,0.37,1
5730480H06Rik,0.0805546350765966,-1.27477034688077,0.05,0.13,1
Elac1,0.0805546350765966,-1.32603384938091,0.05,0.13,1
Gucd1,0.0805873802237622,1.02907394489419,0.143,0.043,1
Map2k3,0.0807704519359362,-0.554817920991247,0.655,0.739,1
Atp5f1,0.0807856401293898,0.205504146100573,0.966,1,1
Hnrnpa2b1,0.0807874634665069,-0.175346924174143,0.983,1,1
Rps7,0.0807876660595531,-0.177980247083418,0.992,1,1
Hbegf,0.0811010236297733,-0.0197954648256837,0.193,0.348,1
Plscr1,0.0811448851612569,1.04318309549918,0.303,0.174,1
Proser1,0.0811466696549846,1.39404624846293,0.168,0.065,1
Fgfr1op2,0.0811665122807981,0.578168170518194,0.655,0.543,1
Ddhd2,0.0814686012377511,1.65591020647141,0.202,0.087,1
Adam22,0.0815652431697057,-0.359608327686863,0.193,0.326,1
Rab6b,0.0816741471547362,-0.775758453404787,0.109,0.217,1
Pgs1,0.0817391898971893,0.645598659088717,0.429,0.283,1
Dnajb2,0.0820033128519727,-0.827499669326978,0.126,0.239,1
Ifngr2,0.0820219260788191,0.457737888076301,0.756,0.674,1
Bach2,0.0821546293494055,-0.448982718242256,0.546,0.761,1
Gm13212,0.0822044030461317,1.21467969608342,0.168,0.065,1
Lclat1,0.0822044030461317,1.13364546036685,0.168,0.065,1
R3hdm2,0.0823431981622662,-0.227607213154384,0.672,0.826,1
Klra2,0.0824678198299124,0.65718575978288,0.429,0.283,1
Pcnp,0.0825095359707125,0.394645059833566,0.739,0.609,1
Ifnar1,0.0825271499614919,-0.516007837715547,0.555,0.696,1
Ruvbl2,0.0825777896025351,-0.778846627398007,0.328,0.435,1
Pja1,0.0825965922974027,-1.5171045113776,0.084,0.174,1
mt-Nd4l,0.0826338503385695,-0.514806118472202,0.672,0.739,1
Ndufaf3,0.0829181791335506,0.460160545551178,0.454,0.261,1
Cct8,0.0829281104645268,-0.38627877210178,0.84,0.913,1
Gm14326,0.0829443298582972,-0.96119014972744,0.143,0.261,1
Kif20a,0.0829533058677202,0.593778771097847,0.403,0.239,1
Rsrc1,0.0829943915785611,0.638396211910266,0.739,0.652,1
Slc35a5,0.0830034700763776,0.462003321817593,0.176,0.065,1
Rwdd2b,0.0831634840563957,-1.57129608477537,0.025,0.087,1
Rgs2,0.0833357951982,0.489941196875721,0.706,0.63,1
Mapk14,0.0833709921885861,0.520994322862827,0.672,0.587,1
Trip6,0.0833922101597349,-0.934517624191083,0.05,0.13,1
Spata6,0.0837551710074142,0.660210831894058,0.361,0.217,1
Ier2,0.0838044661365193,0.436698458503651,0.849,0.761,1
Tpd52l2,0.0838500298850231,-0.679259533836549,0.395,0.522,1
Specc1,0.0840987398114934,-0.252285430016045,0.487,0.609,1
Gpr19,0.0841802532326766,1.65118689358545,0.101,0.022,1
Tecr,0.0842072987557152,-0.436759474124429,0.689,0.804,1
Txnip,0.0842120147753979,0.287591514091255,0.353,0.196,1
Insr,0.0842757402947169,-0.720324587712789,0.151,0.261,1
Suz12,0.0842822152941775,0.357650591867195,0.681,0.522,1
Mgst3,0.0844009487176007,-0.429039943848928,0.487,0.587,1
Ttc33,0.0844273736013618,0.763157255681506,0.202,0.087,1
Supt20,0.08465686148595,-0.587182180296922,0.311,0.435,1
Gda,0.084667650151209,0.964019798343559,0.655,0.609,1
