,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Maea,0.0566818213858116,0.0928048607665775,0.349,0.2,1
Psmd6,0.0566849210144898,-0.0174807958417501,0.609,0.431,1
Rps20,0.0567000544394466,0.085641183154574,0.987,0.969,1
Med24,0.0567965323756321,1.24435422028903,0.081,0.015,1
Rhot2,0.0567965323756321,1.29330404069681,0.081,0.015,1
Mrpl52,0.056862935937306,0.13610827261913,0.898,0.769,1
Timm17a,0.0568660918775742,0.282732513748851,0.535,0.354,1
Nasp,0.0568684316666361,0.254165640963413,0.473,0.308,1
Wdr41,0.0569047049784252,0.387207537139012,0.284,0.154,1
2210016L21Rik,0.0569394677537328,0.320589817287492,0.242,0.123,1
Tsr2,0.0570122399808698,1.1616104977098,0.081,0.015,1
Atxn10,0.0570195784214646,0.431962793351687,0.52,0.354,1
Peli2,0.0570504145162473,-1.46358568186116,0.064,0.123,1
Ifngr1,0.0570976323783344,-0.641767872157587,0.815,0.769,1
Srp72,0.0571182627006869,-0.759231708154091,0.605,0.6,1
Apex1,0.057182405392764,0.47904436981198,0.294,0.169,1
Pusl1,0.0572122660057981,0.883605979136192,0.106,0.031,1
Dnajc24,0.0572762205387275,0.25800526242223,0.242,0.123,1
Ddit3,0.0573473226176377,0.346725185767411,0.408,0.246,1
Loxl3,0.0574269476967368,0.493804024477255,0.082,0.015,1
Dop1b,0.0574610408889953,-1.04057826042278,0.269,0.338,1
Fes,0.0574882861494681,0.209428884775524,0.689,0.492,1
Rc3h1,0.0575998948761482,-0.669387158573805,0.488,0.508,1
Vwa8,0.0576082180611542,0.633038793626601,0.174,0.077,1
Trir,0.057628713478099,0.276263855239284,0.817,0.692,1
Dolpp1,0.0576634555779693,1.05213484434008,0.081,0.015,1
Dtnbp1,0.057667906761386,0.323141384055999,0.604,0.415,1
Gpr183,0.0576956686716176,-1.51130311877991,0.154,0.231,1
Smim15,0.0577047663617545,0.213148097784758,0.322,0.185,1
H2afz,0.0578785359310561,0.237254784094457,0.981,0.985,1
Tceanc2,0.0579222567377366,0.368601861960274,0.199,0.092,1
Oxa1l,0.0580087820392031,0.56155179270398,0.295,0.169,1
Palld,0.0580359113842745,1.21654023114795,0.105,0.031,1
Nol11,0.0580844491750412,0.294739787446167,0.222,0.108,1
Evi2,0.0581675590300483,0.186447185054392,0.296,0.154,1
Hsd11b1,0.0582617035702698,-2.14575000176972,0.024,0.062,1
Zfp991,0.0583996974398333,0.678968323649207,0.174,0.077,1
Tyms,0.0584310106115298,1.13168304343494,0.081,0.015,1
Pcid2,0.0584898113458438,0.690769323434798,0.154,0.062,1
Ivns1abp,0.0585248343102038,-0.352099848823933,0.353,0.215,1
Wfdc17,0.0585557000761915,-0.524074976273421,0.879,0.831,1
Zmiz1,0.0586326548036707,-0.711432672731066,0.679,0.677,1
Srrm1,0.0587736250990537,0.283242131928695,0.725,0.585,1
Ly75,0.0588005492381534,2.91438243909433,0.052,0,1
Bcs1l,0.0588005527396989,1.2339291106645,0.052,0,1
Mllt11,0.0588005527396989,1.72183552339455,0.052,0,1
Mtus2,0.0588005527396989,1.63856037790026,0.052,0,1
Nxpe3,0.0588005527396989,1.54919792201711,0.052,0,1
Ggh,0.0589115837532574,0.272884664584957,0.664,0.477,1
Sltm,0.0589302970695906,0.131667551323019,0.543,0.354,1
Nenf,0.0591821909637601,0.334233736175417,0.441,0.292,1
Ip6k3,0.0591907050877487,-1.65010328814809,0.024,0.062,1
Sap30l,0.0592295694165259,0.235028523782779,0.327,0.185,1
Ccnq,0.0592364561603437,1.27044372259385,0.079,0.015,1
Rcbtb1,0.0592842369892761,0.279343698936955,0.107,0.031,1
Nfil3,0.0594758625977088,0.324623213654212,0.816,0.677,1
Ecsit,0.05950912580117,0.857658584493011,0.105,0.031,1
Nelfe,0.0595282208292633,0.566531638638435,0.275,0.154,1
Ppp1r11,0.0596023754014131,0.388846808185508,0.61,0.431,1
Qdpr,0.0596541419238551,0.436157908991493,0.391,0.246,1
Zkscan1,0.0596982323573455,-1.38386030586774,0.131,0.2,1
Phospho2,0.0597644006315119,0.848621692432963,0.104,0.031,1
Utrn,0.0598289153253278,-0.429093537594926,0.432,0.492,1
Fam102b,0.0598612231338297,0.527060441565868,0.407,0.262,1
Tango2,0.059883970649946,0.674490683407,0.174,0.077,1
Pura,0.0599089367655896,0.286179339801823,0.494,0.323,1
Stat3,0.0599793149205125,-0.401887568149834,0.868,0.877,1
Dynlt1a,0.0600152854116368,1.16875471472806,0.08,0.015,1
Sdhaf4,0.0600532404792449,0.321975935629102,0.336,0.2,1
Ankrd40,0.0602102127475524,0.198193130178637,0.284,0.154,1
Rtf2,0.0602622667332808,-0.121020821053575,0.679,0.477,1
Irf7,0.0603675439703674,-1.07256137423827,0.7,0.677,1
Got2,0.060377349713478,0.165118953983709,0.38,0.231,1
Stk19,0.0604035996038223,0.396491063483618,0.399,0.246,1
Mgst1,0.0604095127153654,-1.27411153132508,0.273,0.338,1
Ccz1,0.0605364094778612,0.314692975615227,0.576,0.385,1
Pcna,0.0606372506273515,0.470004611527472,0.687,0.538,1
C5ar1,0.0606382910309038,-0.0377327545492638,0.551,0.415,1
Slc39a9,0.0606436394014248,0.861625144501621,0.149,0.062,1
Thrb,0.0607249734710482,2.11472871760082,0.078,0.015,1
Fzr1,0.0607533386326475,0.208478540866293,0.196,0.092,1
Tipin,0.0608529185924484,0.696724574625971,0.129,0.046,1
Tfam,0.0609246371941637,0.600796370663043,0.152,0.062,1
Erich1,0.0610105517433625,0.730125655560657,0.152,0.062,1
Sqor,0.0610567953454898,-0.931820817403367,0.34,0.385,1
D6Wsu163e,0.0611472864230806,0.326548636758202,0.106,0.031,1
Blmh,0.0611503782685922,0.17042169685347,0.337,0.2,1
Tmem273,0.0611777698358644,0.964453219853691,0.104,0.031,1
Zer1,0.0611791417109854,1.37887827148843,0.051,0,1
Catip,0.0611791453569215,1.36394580169683,0.051,0,1
Ap4e1,0.0611791453569215,1.62235884935926,0.051,0,1
Gstm5,0.0611791453569215,1.25823503914418,0.051,0,1
Skp2,0.0611791453569215,1.39373012977805,0.051,0,1
Lactb,0.0613078991008778,0.0735379288973909,0.579,0.369,1
Hspa1a,0.0613233461510381,-1.94552923645875,0.226,0.308,1
Fig4,0.0613555151338019,0.260576872132819,0.152,0.062,1
Zfp704,0.0613660300631271,1.1075263991962,0.166,0.077,1
Med17,0.0613929420577535,0.456679852089739,0.172,0.077,1
Zfand5,0.0614041121069589,-0.415008139488404,0.914,0.923,1
Cblb,0.0614412416695142,-1.13305231084434,0.45,0.508,1
Nomo1,0.0615190687841049,0.291175824325069,0.154,0.062,1
Acads,0.0616206322393252,0.322114699140179,0.244,0.123,1
Lxn,0.0616306778876753,0.274747468465796,0.265,0.138,1
Gm49336,0.061648054041069,0.36765469256267,0.154,0.062,1
Pced1a,0.0616560076770525,1.21162130083831,0.078,0.015,1
Kdelr1,0.0616977206913025,0.237529776641602,0.539,0.369,1
Ppm1k,0.0617351173825944,0.829679102055433,0.08,0.015,1
Pml,0.0617563191522675,-0.19270321942527,0.237,0.123,1
Selenoo,0.0618906066437263,1.18270737440206,0.078,0.015,1
Scamp3,0.0618919478962889,0.173915289113189,0.377,0.231,1
Txndc12,0.0620036490177198,0.539425493933295,0.197,0.092,1
Atp9b,0.0620345487054092,-0.553722365267957,0.464,0.523,1
Med6,0.0620617613758466,0.376892587809622,0.282,0.154,1
Rpe,0.0621182719440152,0.266969589589189,0.2,0.092,1
Mfn1,0.0621505949622123,0.34641728962377,0.129,0.046,1
Tpst1,0.0621627773889595,-0.0520910898440798,0.314,0.185,1
Esyt1,0.0621968462801239,0.400253290564167,0.515,0.354,1
Far1,0.0622010246189377,-1.07907054195482,0.421,0.446,1
Dcaf7,0.0622010539690915,0.290876588607403,0.354,0.2,1
Sil1,0.0623318405940809,0.131367030831252,0.26,0.138,1
Erf,0.0623988872181332,0.598190424330608,0.152,0.062,1
Poc1b,0.0624766965396546,-1.86650663030147,0.102,0.169,1
Mgst3,0.0624834244446323,0.497802112932779,0.171,0.077,1
Commd1,0.0624834366007372,0.273952692220302,0.641,0.462,1
Sept1,0.0625134125911587,-2.45870840241952,0.016,0.046,1
Tmem50a,0.0625406425955634,-0.466604405668133,0.893,0.831,1
Rps3a1,0.0625847023571535,-0.155237923592307,0.993,0.969,1
Ttc9c,0.0625957496477045,0.7609592839323,0.169,0.077,1
Acp5,0.0626256382006967,0.790044720660662,0.438,0.308,1
Rab40c,0.0627039860987723,0.952647676180561,0.105,0.031,1
Actl6a,0.0627535200743666,0.36851944745225,0.365,0.215,1
Ptgr2,0.0628302130576176,0.704907544672477,0.21,0.108,1
Cx3cr1,0.0629128887813153,-0.479737604661063,0.55,0.631,1
Naa38,0.062947588068884,0.330334682629118,0.566,0.4,1
Ifngr2,0.0631148035471956,0.17699488440395,0.776,0.554,1
S1pr2,0.0631973395862535,-1.42011099555859,0.106,0.031,1
Cd46,0.0632326530623555,-2.74982303745006,0.016,0.046,1
Frg2f1,0.0632326530623555,-2.35145313151598,0.016,0.046,1
Kctd4,0.0632415880029445,-1.70485564284225,0.034,0.077,1
Sdhaf3,0.063410111159885,0.914060752600988,0.079,0.015,1
Lpar1,0.0634536465165151,1.39297082408884,0.124,0.046,1
Ap5s1,0.0634581986955204,0.221589250616057,0.15,0.062,1
Prdm10,0.0634762426373847,-1.59263874499746,0.118,0.185,1
Ogfod2,0.0635535459183253,1.26364304538601,0.078,0.015,1
Taf5,0.0635597639245071,0.878204202203985,0.104,0.031,1
Hddc2,0.0636121702439282,0.605194868574212,0.125,0.046,1
1810024B03Rik,0.063656042682335,1.43190887471103,0.051,0,1
Ubxn2b,0.063656042682335,1.43942429772549,0.051,0,1
Gba2,0.063656042682335,1.37730213000985,0.051,0,1
Gtf2h3,0.063656042682335,1.36961501940838,0.051,0,1
Zdhhc1,0.063656042682335,1.33701143439155,0.051,0,1
Tada2a,0.063656042682335,1.571850059711,0.051,0,1
Gpt,0.063656042682335,1.20424203128819,0.051,0,1
Klhl22,0.063656042682335,1.2850762577757,0.051,0,1
C330018D20Rik,0.063656042682335,1.47965231819512,0.051,0,1
Nmt2,0.0638416340106144,0.349262225067058,0.193,0.092,1
Coro1c,0.0639587693569552,0.222740627448393,0.513,0.323,1
Fcf1,0.0639727058126294,0.309493499948593,0.572,0.4,1
Twf1,0.063977696964701,-0.929930418634435,0.312,0.354,1
Pmf1,0.0640173023822498,-0.191987502084962,0.198,0.092,1
Derl2,0.064038024133427,0.279589747317717,0.502,0.338,1
Ppib,0.064118551930856,0.209692848925864,0.949,0.892,1
Stk40,0.0641594739866802,-0.650467823128365,0.529,0.554,1
Ccng1,0.0642224732830639,-0.0854852374301638,0.356,0.2,1
Map4,0.0642854316011322,0.239362162376787,0.569,0.385,1
Hnrnpd,0.0643465887559832,0.253135276101343,0.732,0.554,1
Hist1h1c,0.0643947482875988,-1.1121467730171,0.174,0.246,1
Fam220a.1,0.0644465770209825,-1.97819330743897,0.016,0.046,1
Rrs1,0.0644906621826354,0.484086686107301,0.079,0.015,1
Mta1,0.0645193657181888,0.524835175598575,0.174,0.077,1
Rps6ka4,0.0645764525733442,0.25109085819238,0.31,0.185,1
Rpl32,0.0646086734568384,-0.217881244429828,0.988,0.985,1
Hyou1,0.0646356881360553,0.573204651720795,0.212,0.108,1
Fyttd1,0.0646381150961358,-0.37727613885507,0.248,0.123,1
Qrich1,0.0646621255735098,-0.771016496066165,0.421,0.446,1
6430531B16Rik,0.0646916555662825,-2.22705287762822,0.016,0.046,1
Ggct,0.0647155969646926,0.0696640731231826,0.258,0.138,1
Plek,0.0647751771541026,0.141892544053401,0.992,0.938,1
Slc7a7,0.0648450312382967,0.25336239636665,0.345,0.2,1
Impdh2,0.0648671064009521,0.384781892262722,0.568,0.431,1
Rab43,0.0649902741936134,0.46640057272249,0.208,0.108,1
Cox18,0.0650694545584742,0.397406569127712,0.129,0.046,1
Plekhm1,0.0652469249266235,0.629261204438301,0.146,0.062,1
Scaf8,0.0652552582728829,0.0144314943333874,0.376,0.215,1
Rad51b,0.0653024164445065,1.3562272785368,0.102,0.031,1
Tlk2,0.0654348827493652,-0.784292818409171,0.393,0.446,1
1700021F05Rik,0.0654541838497669,0.849661135783245,0.123,0.046,1
Aggf1,0.0654868775701539,0.307388787338761,0.292,0.169,1
Abcg3,0.0654948423981563,-0.932645958177777,0.19,0.262,1
Clptm1l,0.0656075693527968,0.049155575653376,0.537,0.338,1
Stam2,0.0657150009921611,0.121293384676942,0.366,0.215,1
Plekhg3,0.0657876211576589,-1.13824582562525,0.206,0.277,1
Gm49356,0.0657967571160111,-2.2858516085896,0.025,0.062,1
Inpp5d,0.0659026919907062,-0.0036242686725183,0.783,0.615,1
Tmem251,0.0659442189536078,0.410079033092027,0.457,0.308,1
Gtf3c1,0.0659958840554842,0.711706024690404,0.147,0.062,1
Ift27,0.0660582170089296,0.676737354483452,0.167,0.077,1
Ppa2,0.0661763436440743,0.574493329105991,0.227,0.123,1
Dnaja3,0.0662152839606253,1.06310258444015,0.124,0.046,1
Gm21988,0.0662355797876332,1.24526058365774,0.05,0,1
Trub1,0.0662355797876332,1.24430283118476,0.05,0,1
Cbr4,0.0662843473221677,0.37869407826634,0.102,0.031,1
Tpm1,0.0663320290758008,0.319313366135864,0.271,0.154,1
Ints10,0.0663441921057936,0.149617569132437,0.104,0.031,1
Tbc1d10a,0.0663747288411883,0.414470504110328,0.254,0.138,1
Pgm1,0.0664556281660582,0.742199020500345,0.146,0.062,1
Rttn,0.0664900984425195,0.77995482060965,0.078,0.015,1
Sf3a3,0.0665238702491329,0.31110115139342,0.372,0.215,1
Mtg1,0.0665411247765083,1.17913950278955,0.076,0.015,1
Jmjd6,0.0665842931958043,0.460312726733602,0.215,0.108,1
Smchd1,0.0666160818287954,-0.58953791398542,0.801,0.815,1
Ilk,0.0667833010383621,0.242112508540014,0.523,0.338,1
Apol8,0.0668770337339348,-3.1810864447265,0.008,0.031,1
Sh3bp2,0.0670108801176606,-0.860542050838967,0.288,0.354,1
Stt3b,0.0670674329120434,0.315983559039704,0.422,0.277,1
Smim27,0.0670859241876648,0.681631291117789,0.23,0.123,1
Clec4a3,0.0670991725400149,-0.271372947778053,0.825,0.877,1
Mtx1,0.0671127755337505,0.362281966047849,0.382,0.231,1
Ercc2,0.0671436210154161,-1.61895618412467,0.045,0.092,1
Utp11,0.0671590215153891,0.162029440074432,0.397,0.231,1
Ndufa7,0.0671741551258397,0.132665109226724,0.909,0.862,1
Casc1,0.0672165820283852,-2.77460300984986,0.008,0.031,1
Acot1,0.0672165820283852,-2.90806096544656,0.008,0.031,1
Zxdc,0.0672421145730137,1.04932112564437,0.101,0.031,1
Prep,0.0672509606662954,0.594297762877269,0.209,0.108,1
Ccnl1,0.0673271002356964,0.050587844119345,0.874,0.723,1
Dennd4c,0.0673702262860084,0.441698050917763,0.256,0.138,1
Tmem35b,0.0674654688721494,0.955278988237036,0.101,0.031,1
Vps35,0.0674781071466298,0.26505978481426,0.629,0.446,1
Zbtb17,0.0674858901909354,0.782364766203818,0.145,0.062,1
Traf3,0.0675093805045325,0.253663203661681,0.769,0.615,1
Arvcf,0.0675575479381905,-3.0164212661678,0.008,0.031,1
Scd1,0.0675575479381905,-2.91554993122919,0.008,0.031,1
Pmvk,0.0675615067337602,0.232615527341281,0.511,0.354,1
Zfp595,0.0676254061141619,-2.01187282578267,0.025,0.062,1
Klf4,0.0677336545321921,0.311366863644013,0.784,0.646,1
Atpaf2,0.0678846444912903,0.215171320006223,0.104,0.031,1
Tspo,0.0679139113983009,0.175461944092887,0.971,0.892,1
Nras,0.0680386157415957,0.204244677542692,0.556,0.369,1
Mrps28,0.0680402427489795,-0.795200823776436,0.624,0.615,1
Fis1,0.068040629890099,-0.378199166900106,0.884,0.846,1
Galnt6,0.0680522929996404,1.54126637761793,0.099,0.031,1
Stambpl1,0.0680876944321094,-1.12311928260557,0.118,0.185,1
Ahsa2,0.0681104654162662,0.687652790654791,0.209,0.108,1
Dlat,0.0681240232587072,0.319100301430196,0.238,0.123,1
Zfp292,0.0681267879592812,0.428704062691805,0.294,0.169,1
Nabp1,0.068148088097411,-0.672846132981602,0.483,0.523,1
Mtmr9,0.0681550896266509,0.146911573709708,0.149,0.062,1
Alkbh2,0.0681671934397479,0.825373977769408,0.077,0.015,1
BC055324,0.0682437491835736,-2.67255145272297,0.008,0.031,1
Gm6133,0.0682437491835736,-2.78945214096856,0.008,0.031,1
Ptgr1,0.0682520211418676,0.896795845527213,0.101,0.031,1
Scarf1,0.0682553190539124,0.909649069672445,0.146,0.062,1
Sash1,0.0682758356275592,0.095899115526346,0.455,0.292,1
Commd7,0.0684091299734423,0.344345583331482,0.492,0.323,1
Rbm28,0.0684426689784289,0.137303420749726,0.323,0.185,1
Agpat5,0.0684498297929849,-0.255753556089423,0.398,0.231,1
Asb2,0.068454715399645,1.56755299401375,0.076,0.015,1
D3Ertd254e,0.0685889928152397,-2.9295527381318,0.008,0.031,1
Btnl2,0.0685889928152397,-2.58616297781967,0.008,0.031,1
Slc2a1,0.068611515233011,0.589662952776694,0.425,0.292,1
Chmp1a,0.0686166920807577,0.393858483837762,0.422,0.277,1
Ubtd1,0.0686311525979495,-1.17660086530277,0.376,0.415,1
Mettl3,0.0686669288273255,0.841424048813221,0.1,0.031,1
5430427O19Rik,0.0688110183845231,0.983250697339264,0.283,0.185,1
Surf2,0.0688123857945935,0.589838234445638,0.15,0.062,1
Xpr1,0.0689192137694271,-0.03020163868106,0.419,0.246,1
Iba57,0.0689223099556697,1.14707548722365,0.049,0,1
Mb21d2,0.0689223099556697,1.62166157851444,0.049,0,1
Tnfrsf4,0.068935670654328,-2.07340462767529,0.008,0.031,1
Stab1,0.0689420940519055,1.1425144866383,0.201,0.108,1
Ttc13,0.0689624252931713,0.767479092920882,0.102,0.031,1
Sesn2,0.0690245149146762,0.612875247726371,0.147,0.062,1
Alms1,0.0690460972330321,0.947509509882908,0.101,0.031,1
Fadd,0.0691025441591738,1.01762577142485,0.076,0.015,1
Cxcl2,0.0691250180639417,0.0897193280049233,0.782,0.692,1
Arhgap28,0.0691267393434679,0.724245797915229,0.123,0.046,1
Chmp4b,0.0691621594420018,-0.261722364352589,0.869,0.831,1
Rabggtb,0.0694730857264572,0.430903027963502,0.263,0.154,1
Plscr1,0.0695031452609506,0.27723481362325,0.296,0.169,1
Med14,0.0696101960915861,0.148492299106347,0.39,0.246,1
Thada,0.0696140196048891,0.561863482653421,0.264,0.154,1
Ano6,0.0696339929251686,0.463377282106742,0.442,0.292,1
Dlgap4,0.0697760141116871,0.23381627186584,0.446,0.277,1
Whamm,0.0697887429719365,0.895769723877734,0.143,0.062,1
Fkbp4,0.0699383159925036,-0.902241430459635,0.396,0.431,1
Ints8,0.0700457620894637,0.233774931965495,0.151,0.062,1
Cbfa2t3,0.0700548938428181,-1.08483555328379,0.295,0.354,1
Pabpn1,0.0700550385784975,0.155228245569619,0.219,0.108,1
Dusp23,0.0700751413096787,0.372118438297986,0.149,0.062,1
Tmem237,0.0701042262582088,0.571483275418117,0.102,0.031,1
Gpr180,0.0702559351218104,0.480690356394124,0.15,0.062,1
Bloc1s6,0.0702632783643064,0.629369516625494,0.19,0.092,1
Dhcr24,0.0702820991023595,0.903978019932747,0.123,0.046,1
Slc40a1,0.0703368071996902,-1.7590584628349,0.008,0.031,1
Klhl15,0.070416014241896,0.602593161533935,0.126,0.046,1
Sord,0.0704497700078162,0.327249238221138,0.102,0.031,1
Tmem109,0.0705333342605402,-0.936534692450874,0.391,0.446,1
Ormdl3,0.0705431266468259,1.04061626858764,0.098,0.031,1
Serpini1,0.0705529134910065,-1.32849838737486,0.025,0.062,1
Adgre1,0.070588004913894,0.473707360496477,0.676,0.585,1
Kcnn4,0.0706872739743293,0.328837623274015,0.331,0.2,1
Becn1,0.070818089929544,0.337060254185118,0.505,0.354,1
Psmb4,0.0708449029467879,0.221920237851516,0.899,0.831,1
Asah1,0.070926209187775,0.246132553833536,0.891,0.738,1
Qars,0.0709686925523223,-0.441055534047796,0.36,0.215,1
Eif3m,0.0710426611116671,-0.435968884078216,0.831,0.785,1
Arhgap11a,0.0710446193442228,-0.536500875850311,0.103,0.031,1
Rhbdf2,0.0710603423450839,0.119520041310865,0.377,0.231,1
Mon2,0.071092189259755,0.237747392712759,0.381,0.246,1
Esf1,0.0712710299245617,-0.0712058393016302,0.302,0.169,1
Slc13a3,0.0713285613724587,0.917687404447095,0.1,0.031,1
Emc8,0.0713288519943657,0.295982987469481,0.343,0.2,1
Ehmt2,0.0713847786917572,0.406637704677955,0.381,0.231,1
Bcl7c,0.0714280237863945,0.219852561509123,0.451,0.277,1
Dtnb,0.0714461762664435,1.01744023466311,0.1,0.031,1
Mrps9,0.0714734667048969,-0.380709566017082,0.384,0.231,1
Dyrk2,0.0715123341438181,0.263308121660988,0.257,0.138,1
D130040H23Rik,0.0715147418564305,1.11478787275367,0.075,0.015,1
Dock4,0.0715315645878535,0.4148848567996,0.678,0.508,1
Nt5m,0.0715411430046009,0.639389089471288,0.125,0.046,1
Clec10a,0.0716054937240767,-0.00229583417236845,0.321,0.2,1
Chchd2,0.0716075988560078,0.132966257111661,0.981,0.969,1
Naa35,0.0716187242116745,0.162934555511529,0.265,0.154,1
Pttg1,0.0716277768786063,-0.939233226595823,0.371,0.4,1
Lrrcc1,0.0716429474850337,0.510681514637699,0.149,0.062,1
Gpr132,0.0716600416013863,-0.178207934666579,0.904,0.877,1
Ascc2,0.07167626368457,0.373417908443326,0.212,0.108,1
Proser1,0.0717088003662642,0.625725476769684,0.101,0.031,1
Tmem62,0.0717210182160668,1.46348989495972,0.048,0,1
Tmem129,0.0717210182160668,1.18732523743624,0.048,0,1
Gtdc1,0.0717761547002109,-0.805366665866905,0.428,0.477,1
Prrc1,0.0718050931390295,-1.47319519270583,0.194,0.262,1
4930453N24Rik,0.0718414147582814,0.478107396251448,0.194,0.092,1
Iscu,0.0719024564573082,0.253616178320171,0.703,0.554,1
Snapin,0.0719191422299691,0.37819702653949,0.214,0.108,1
Phb,0.0719722454264817,0.264858499833444,0.32,0.185,1
Slc25a17,0.0719887985994503,0.122980206127467,0.257,0.138,1
Psd3,0.0720538644264395,1.12559236571445,0.237,0.138,1
Jagn1,0.0720706770372025,0.312673983653935,0.236,0.123,1
Fryl,0.0721385775679333,-0.523034027705464,0.44,0.492,1
Nr1h3,0.0721702368663035,0.740236948713376,0.358,0.246,1
Cd300ld,0.0721793096156695,0.0621404820179269,0.553,0.385,1
Ubac2,0.0721938928010503,0.285630276842838,0.558,0.4,1
Ttc7,0.0722533892670937,-0.665794265902895,0.542,0.554,1
Lmbrd1,0.0722587192332203,0.323585252511977,0.733,0.538,1
Higd1a,0.0722784303045997,0.203239541399396,0.745,0.569,1
Usp16,0.0723890526016204,0.305046464836896,0.445,0.292,1
Ftl1,0.072396408144744,0.102517466488986,0.997,1,1
Miip,0.0724612192367504,-1.14690367870063,0.107,0.169,1
Wdr61,0.0726745778932241,0.054906887979266,0.443,0.262,1
Mtor,0.0726908425236096,0.198720127962545,0.281,0.154,1
Abraxas2,0.0727401501517967,0.249223468688561,0.242,0.123,1
Ifi213,0.0728006206391777,-0.791556766159438,0.343,0.4,1
Cant1,0.0728277193149689,0.278171905128973,0.234,0.123,1
Mdc1,0.0728703982063517,0.926367200803683,0.075,0.015,1
Hars,0.0729797512617084,-0.122382103016249,0.328,0.185,1
Trim21,0.0730071128900133,0.953751075542534,0.075,0.015,1
Zcchc17,0.073113957091538,0.218697428175945,0.349,0.2,1
Sfxn1,0.0731570764188157,0.696084020237417,0.166,0.077,1
Cd22,0.073318549203442,1.51742644056793,0.074,0.015,1
Mospd1,0.0733497244695872,0.529402307163899,0.1,0.031,1
Dus1l,0.0733676500926927,0.645623433727107,0.185,0.092,1
Plekhn1,0.0734700606826429,0.958386334767233,0.1,0.031,1
Ndufaf1,0.073483076336176,1.39987556610886,0.073,0.015,1
Actr1a,0.073597464943022,-0.803055267796213,0.444,0.462,1
Bod1,0.0736222943304928,1.2532368761184,0.073,0.015,1
Ccdc34,0.073681501721469,0.382909998112876,0.17,0.077,1
Ift52,0.0737481821440441,-0.693834829355318,0.234,0.123,1
Ddx19b,0.0738060597189343,0.860431454555187,0.099,0.031,1
Clpp,0.0739165552535975,0.26584976636112,0.234,0.123,1
Ptdss1,0.0739259989925939,-0.422874976817687,0.221,0.108,1
Plpp5,0.0739713604211203,0.424435725831726,0.101,0.031,1
Wdr74,0.0740254620298698,0.0421207565562249,0.243,0.123,1
Zc3hav1,0.0742220560551062,-0.457273748060239,0.713,0.754,1
Pcnx,0.074254981146483,-0.258818474741845,0.327,0.185,1
E2f5,0.0743169421614692,0.791432572779667,0.1,0.031,1
Prr13,0.0743346620104893,-0.624976695947347,0.795,0.738,1
Kansl2,0.0743375308215999,0.470271098314253,0.192,0.092,1
Gcn1l1,0.0743966701631713,0.559288825378921,0.231,0.123,1
Slc9a4,0.0746367359632395,1.71286289851017,0.047,0,1
Yod1,0.0746367359632395,1.54413616871938,0.047,0,1
Kantr,0.0746367359632395,1.30595297249026,0.047,0,1
Ptcd1,0.0746367359632395,1.25977378895565,0.047,0,1
Adgb,0.0746367359632395,1.91159369800955,0.047,0,1
Cdk1,0.0746367359632395,1.1252840822489,0.047,0,1
Fbxw9,0.0746367359632395,1.10288925381071,0.047,0,1
Cysltr2,0.0746367359632395,1.22294069327258,0.047,0,1
Nle1,0.0746367359632395,1.23197073770287,0.047,0,1
Rasgrp3,0.0746367359632395,1.70419053527775,0.047,0,1
Znhit6,0.0746414053959285,0.642270764108622,0.142,0.062,1
Sephs1,0.0748400547855877,0.00737084132892196,0.123,0.046,1
Scly,0.0749611474026694,0.375388674699348,0.167,0.077,1
Dcun1d2,0.0750264027564192,1.17463174911363,0.073,0.015,1
Hsdl1,0.0750491723425622,0.568257907344949,0.1,0.031,1
Mark3,0.07506206593451,-0.467543414177347,0.459,0.508,1
Saraf,0.0751305032257981,0.20857131645048,0.696,0.523,1
Cep162,0.0751509341944306,0.843571897451709,0.099,0.031,1
Tbc1d22a,0.075269392069905,0.284523350020239,0.447,0.292,1
Glyr1,0.0753451357625871,0.124841783330335,0.531,0.354,1
Ldlr,0.0754195286704053,-1.1711288511317,0.494,0.492,1
Ccdc174,0.0755081664154835,0.190591949027443,0.32,0.185,1
Zmat2,0.0756238680649899,0.312488232301269,0.635,0.477,1
Oas1a,0.075854874636422,-0.756789929628517,0.443,0.462,1
Slc25a45,0.0759231912350025,-0.213597867298513,0.217,0.108,1
Plod1,0.0759337425709129,0.447956787047375,0.266,0.154,1
Elmod2,0.0760227028186246,-1.64064970711591,0.082,0.138,1
Sec61a2,0.0761240817710181,1.23334498997112,0.096,0.031,1
Ank,0.0761615741528672,-1.13377807143714,0.181,0.246,1
Prpf38b,0.0762550421368872,0.350079833076041,0.61,0.462,1
Map3k13,0.0762652691999569,0.836887377030175,0.074,0.015,1
Acad8,0.0763908454394141,0.732791329947762,0.099,0.031,1
Timp2,0.0764940632661695,0.384498066886671,0.626,0.523,1
Aldh3a2,0.0765443694290695,0.214066493484769,0.171,0.077,1
Castor2,0.0765476168910223,0.231796364379901,0.193,0.092,1
Sec11a,0.0767377302231864,-0.367097335446897,0.719,0.677,1
Arpc1b,0.0767602046474755,0.172932478920467,0.986,0.985,1
Ccl2,0.0768031365607355,-0.0857031873114238,0.627,0.477,1
Atf6b,0.0768832615524286,0.329397182544963,0.374,0.231,1
Kif18a,0.0769109075315042,-2.5369470949587,0.017,0.046,1
Btbd2,0.0770110463300668,0.0757846008274283,0.124,0.046,1
Cebpg,0.0770358967064558,-0.117879672180128,0.397,0.246,1
